sourceid,dstid,month,mean_travel_time,standard_deviation_travel_time,geometric_mean_travel_time,geometric_standard_deviation_travel_time
81,82,09,1318.14,416.71,1257.1,1.36
109,56,08,1891.34,683.0,1780.9,1.41
65,24,09,583.98,285.83,539.07,1.45
85,134,08,2213.66,565.69,2148.96,1.27
108,66,08,1533.77,748.58,1404.71,1.48
86,32,09,1043.74,315.22,999.45,1.34
64,34,09,423.0,217.17,386.46,1.5
106,86,08,1398.97,330.64,1364.62,1.24
126,73,08,1133.7,477.55,1050.59,1.46
129,43,08,1468.5,369.27,1426.3,1.27
85,42,09,1351.58,517.76,1283.09,1.36
128,53,08,850.87,280.31,809.31,1.45
62,54,09,1678.73,354.75,1641.33,1.24
107,76,08,1654.07,336.76,1620.46,1.22
124,93,08,2044.42,627.47,1954.27,1.35
86,124,08,1073.28,384.99,1021.8,1.35
110,5,08,2064.72,486.06,2006.55,1.27
88,12,09,1182.33,405.34,1122.53,1.37
120,6,08,1549.73,528.28,1502.46,1.24
127,63,08,480.39,176.7,453.56,1.4
125,83,08,898.11,460.86,840.87,1.39
44,112,07,1469.61,372.55,1420.72,1.3
43,122,07,570.2,236.85,529.84,1.46
93,10,09,2025.07,523.67,1966.66,1.26
42,132,07,1347.22,366.39,1301.7,1.3
92,20,09,2123.85,458.25,2073.3,1.25
125,103,09,1074.09,336.59,1035.48,1.29
45,102,07,912.24,323.0,874.38,1.31
90,40,09,1423.01,541.28,1343.2,1.39
124,113,09,1654.02,479.02,1590.49,1.32
91,30,09,1826.04,475.42,1766.19,1.29
45,1,08,508.6,265.78,452.4,1.62
92,19,07,2174.66,471.19,2123.4,1.25
90,39,07,1259.23,484.63,1181.99,1.41
107,116,08,1166.69,293.03,1133.61,1.27
106,126,08,580.15,229.48,549.14,1.36
123,123,09,146.17,145.98,90.3,2.76
105,136,08,463.92,188.59,439.08,1.36
71,138,08,972.51,385.36,924.21,1.34
122,133,09,1482.11,537.97,1403.09,1.37
51,127,09,1075.78,302.04,1039.48,1.29
50,137,09,1026.94,256.5,997.71,1.27
108,106,08,1126.47,463.93,1061.15,1.38
53,107,09,1703.73,489.86,1638.31,1.32
77,53,08,247.15,124.54,222.37,1.6
72,128,08,1964.74,485.64,1909.59,1.27
118,75,08,451.46,212.9,417.48,1.45
116,94,07,1141.99,294.68,1108.08,1.27
119,64,07,528.21,204.37,497.62,1.4
73,118,08,1884.18,456.11,1834.66,1.25
58,6,07,1548.92,644.59,1466.54,1.35
50,20,08,1968.47,390.96,1928.91,1.23
118,74,07,1512.39,395.08,1461.8,1.3
131,4,07,1273.06,359.11,1227.34,1.31
117,85,08,2517.55,553.08,2458.88,1.24
138,103,07,748.26,332.69,697.09,1.44
137,113,07,2235.59,626.63,2148.25,1.33
136,123,07,312.43,227.54,275.27,1.56
116,95,08,1858.22,416.68,1813.76,1.25
74,108,08,1901.27,644.27,1800.01,1.39
55,4,08,1328.25,445.16,1270.45,1.33
74,83,08,1792.75,1205.84,1617.71,1.45
119,65,08,547.34,198.74,521.15,1.35
29,7,09,594.07,188.27,568.37,1.34
132,119,09,1404.57,479.28,1351.91,1.3
130,139,09,318.68,190.49,269.36,1.89
131,129,09,1375.26,293.92,1344.5,1.24
131,5,08,1999.52,581.38,1918.19,1.35
133,109,09,2274.43,692.68,2180.03,1.33
73,93,08,1469.78,656.37,1351.81,1.49
9,63,09,1556.07,334.79,1522.42,1.23
8,73,09,1910.15,379.03,1876.13,1.2
55,114,08,929.41,311.25,888.24,1.33
53,134,08,1461.08,378.42,1414.48,1.29
56,104,08,1875.77,531.78,1816.25,1.28
6,93,09,2046.19,675.04,1949.55,1.36
54,124,08,988.67,314.81,944.77,1.34
76,63,08,787.1,232.59,755.63,1.33
75,73,08,1482.51,584.78,1383.57,1.44
79,33,08,871.57,265.42,835.94,1.33
11,131,09,596.42,306.98,531.47,1.62
13,111,09,555.57,307.97,500.3,1.54
10,141,09,2049.0,429.99,2005.16,1.23
12,121,09,1946.97,507.83,1889.38,1.27
14,101,09,343.59,177.88,316.78,1.45
78,43,08,1280.22,307.1,1246.5,1.26
140,104,07,1296.96,307.54,1263.53,1.25
28,123,07,384.26,226.46,346.28,1.52
29,113,07,1416.05,382.21,1368.95,1.29
18,104,09,1503.09,444.41,1443.2,1.33
136,4,09,540.17,218.1,508.75,1.39
16,124,09,777.55,325.86,731.11,1.39
17,114,09,1040.67,310.29,1004.37,1.29
15,134,09,2119.4,347.79,2090.98,1.18
50,15,08,488.89,224.74,449.68,1.49
70,38,08,427.48,170.84,398.99,1.45
72,18,08,1159.93,306.5,1123.13,1.29
40,18,08,1171.05,282.33,1140.79,1.25
71,28,08,308.31,259.54,248.77,1.83
137,31,07,2239.71,848.56,2100.75,1.42
136,41,07,1164.02,313.93,1127.58,1.28
112,127,07,238.28,136.38,202.69,1.85
139,11,07,1698.56,517.11,1627.33,1.34
114,107,07,553.74,238.24,515.65,1.44
134,61,07,1510.75,308.13,1483.15,1.21
111,137,07,1410.67,393.49,1359.47,1.31
138,21,07,1494.87,373.86,1451.92,1.27
110,11,08,225.85,168.9,168.71,2.4
113,117,07,2300.67,608.74,2222.94,1.3
131,91,07,471.37,194.9,438.72,1.45
20,35,08,1059.12,276.98,1027.3,1.28
132,81,07,1721.79,496.02,1657.95,1.31
75,53,08,382.97,223.09,319.9,1.92
22,15,08,1410.38,239.57,1390.6,1.18
76,43,08,1555.61,469.58,1488.4,1.34
21,25,08,1172.12,278.63,1144.28,1.24
77,33,08,1376.89,440.87,1319.37,1.33
135,51,07,1878.47,575.59,1791.74,1.36
72,83,08,1274.58,291.84,1244.13,1.24
41,11,09,1425.12,403.13,1378.79,1.28
78,23,08,496.02,210.87,453.8,1.54
71,93,08,1767.08,509.36,1706.53,1.29
79,13,08,675.84,199.07,651.2,1.31
100,118,07,188.13,122.36,148.74,2.21
101,108,07,1737.02,681.87,1631.72,1.41
73,73,08,191.83,335.04,98.96,2.67
119,74,08,1025.9,236.92,1002.59,1.23
118,84,08,2007.84,437.28,1958.05,1.26
117,94,08,1896.73,471.77,1840.82,1.27
132,4,08,306.37,221.91,241.59,2.12
62,104,08,1646.02,385.66,1602.28,1.26
60,124,08,1012.12,300.24,972.03,1.32
61,114,08,2337.42,663.88,2252.26,1.31
14,92,09,1064.14,297.17,1028.16,1.29
19,42,09,1113.9,433.41,1059.08,1.35
18,52,09,1323.24,316.21,1290.69,1.24
20,81,07,1654.84,500.71,1586.7,1.33
21,71,07,1731.06,549.93,1655.02,1.34
26,21,07,1387.77,305.56,1354.73,1.25
15,82,09,1665.27,436.45,1612.74,1.28
27,11,07,1957.37,525.89,1896.32,1.28
24,41,07,2002.67,661.9,1900.76,1.38
23,51,07,1939.58,504.54,1887.19,1.25
17,62,09,1208.43,280.13,1177.42,1.26
55,78,07,305.83,146.63,273.57,1.65
58,48,07,1413.95,546.97,1324.95,1.42
25,31,07,1818.88,642.53,1712.73,1.41
56,68,07,834.57,290.76,796.21,1.34
16,72,09,1942.93,960.79,1795.15,1.44
54,88,07,1180.93,371.19,1129.21,1.35
22,61,07,1339.29,660.34,1247.37,1.42
59,38,07,411.2,136.91,394.8,1.32
30,10,08,1875.18,433.44,1830.64,1.24
57,58,07,1060.39,474.97,969.49,1.53
116,101,07,1615.86,358.86,1579.3,1.23
115,111,07,586.44,328.39,513.23,1.65
53,98,07,1674.69,406.29,1628.76,1.26
113,131,07,1829.09,454.82,1775.16,1.28
114,121,07,508.79,241.6,463.53,1.55
112,141,07,1003.05,408.56,932.6,1.46
49,130,09,754.57,252.63,721.44,1.33
48,140,09,1469.42,484.66,1395.08,1.38
108,49,08,2079.33,634.69,1993.87,1.33
106,69,08,1523.93,418.18,1471.98,1.3
45,121,09,400.87,221.46,354.77,1.63
43,141,09,809.19,289.41,765.02,1.39
46,111,09,888.45,342.12,845.95,1.34
105,42,08,528.97,263.86,481.0,1.53
91,85,09,1033.05,310.04,994.85,1.31
98,15,09,1329.42,312.38,1296.57,1.25
104,89,08,1911.77,509.31,1844.14,1.31
97,25,09,335.27,257.83,280.08,1.76
106,32,08,1124.52,326.15,1085.25,1.3
47,101,09,1130.02,400.24,1074.08,1.36
92,75,09,1358.65,415.01,1303.23,1.33
109,39,08,1231.42,400.13,1176.25,1.34
104,52,08,2291.53,585.82,2222.51,1.28
44,131,09,692.62,298.01,647.53,1.41
16,124,08,767.71,278.98,729.77,1.35
98,128,07,1978.44,594.83,1892.57,1.35
99,118,07,1158.32,356.47,1108.8,1.34
95,45,09,1337.96,436.23,1286.56,1.31
97,138,07,150.82,167.0,102.12,2.63
101,82,08,1326.51,376.42,1279.37,1.3
105,79,08,754.11,242.11,724.06,1.31
94,55,09,661.84,205.42,633.19,1.34
15,134,08,1956.74,477.59,1903.9,1.26
100,92,08,1474.85,352.69,1436.94,1.25
93,65,09,650.01,334.7,581.09,1.59
18,104,08,1392.2,336.73,1354.21,1.26
1,22,08,1196.26,385.34,1142.88,1.34
2,12,08,1031.4,265.94,999.39,1.28
102,72,08,1301.76,419.26,1247.38,1.32
96,35,09,1826.13,522.82,1750.87,1.34
107,59,08,1392.18,371.81,1347.72,1.28
10,3,07,412.75,141.82,390.55,1.4
107,22,08,1003.32,279.41,971.65,1.28
89,141,08,1610.13,533.84,1529.25,1.38
90,95,09,1914.35,568.88,1832.01,1.35
17,114,08,1095.61,369.46,1051.06,1.31
103,99,08,619.58,195.54,596.45,1.3
31,104,07,1869.0,481.0,1810.75,1.28
30,114,07,2138.01,517.97,2081.67,1.26
9,86,07,1076.18,336.76,1024.49,1.37
8,96,07,1507.38,256.08,1485.94,1.18
108,12,08,1455.4,479.99,1388.13,1.35
24,99,07,961.85,305.64,922.03,1.33
26,79,07,1613.8,334.01,1579.78,1.23
25,89,07,1804.03,741.92,1683.25,1.43
29,49,07,1126.05,345.05,1077.64,1.34
27,69,07,189.67,169.62,121.09,3.01
28,59,07,1414.8,494.99,1335.77,1.4
49,92,09,1099.96,414.34,1040.68,1.38
64,2,09,1727.98,404.71,1681.31,1.27
135,128,08,1420.4,404.28,1367.66,1.31
136,118,08,1539.54,489.21,1472.62,1.34
36,6,08,1377.03,399.99,1328.11,1.3
134,138,08,1078.21,188.35,1063.45,1.18
128,115,08,1315.33,421.24,1263.85,1.31
126,135,08,793.41,249.2,764.13,1.3
129,105,08,1136.17,335.07,1095.66,1.3
127,125,08,1055.22,346.99,1007.86,1.34
128,7,08,1435.19,333.43,1400.8,1.24
127,119,09,1655.19,404.77,1607.17,1.27
125,139,09,878.43,366.91,836.42,1.35
22,22,07,157.8,118.15,117.18,2.22
21,32,07,1628.51,489.26,1562.58,1.33
20,42,07,1613.37,535.12,1547.69,1.32
128,109,09,1164.26,415.38,1107.39,1.35
23,12,07,709.38,196.76,685.7,1.29
126,129,09,1466.01,428.1,1410.35,1.31
79,141,07,1235.84,429.94,1170.17,1.39
45,8,09,1410.61,284.58,1384.84,1.21
53,127,08,2096.52,508.91,2040.79,1.26
54,117,08,1594.11,441.59,1536.3,1.31
55,107,08,642.1,212.9,616.26,1.31
71,100,09,1391.91,584.6,1331.54,1.32
117,90,09,631.17,260.54,587.66,1.45
119,70,09,905.57,285.28,871.4,1.3
118,80,09,1385.82,480.42,1319.07,1.35
12,116,08,2352.41,374.8,2322.77,1.17
10,136,08,2049.24,426.26,2007.84,1.22
13,106,08,816.01,348.48,756.9,1.46
11,126,08,1166.56,352.6,1123.29,1.31
45,4,07,1354.51,376.49,1310.01,1.29
132,59,07,1118.86,412.85,1058.61,1.38
130,79,07,1778.1,488.83,1711.94,1.32
102,1,08,1334.75,411.59,1278.98,1.33
135,29,07,1410.38,434.58,1354.83,1.32
127,107,09,1286.43,366.05,1240.2,1.3
134,39,07,1071.36,299.68,1032.23,1.31
126,117,09,706.03,281.16,664.74,1.4
136,19,07,290.39,133.77,272.79,1.37
125,127,09,1149.73,338.0,1104.25,1.33
109,127,07,1775.7,576.47,1679.45,1.41
106,134,09,770.71,277.29,731.88,1.36
124,137,09,740.94,274.82,704.37,1.35
131,69,07,2463.07,608.42,2392.77,1.27
107,124,09,756.98,260.04,717.75,1.38
109,104,09,751.39,248.27,716.46,1.36
108,114,09,988.78,330.76,947.31,1.32
45,53,08,1219.91,322.32,1182.99,1.27
49,13,08,1339.42,567.02,1244.96,1.44
47,33,08,1467.73,393.74,1420.6,1.29
41,93,08,629.32,287.41,576.36,1.52
111,18,07,1049.23,338.4,1008.72,1.31
110,28,07,599.93,222.36,565.86,1.4
43,73,08,2171.18,668.62,2076.03,1.35
18,38,09,1205.33,257.14,1178.78,1.23
9,128,09,798.77,304.35,751.57,1.4
76,5,09,1039.84,358.24,990.27,1.35
8,138,09,462.0,202.34,428.38,1.46
50,30,09,1559.32,382.9,1517.07,1.26
51,20,09,2248.41,480.05,2195.34,1.25
19,28,09,1052.45,424.75,998.32,1.35
46,43,08,1644.61,599.34,1558.15,1.37
13,88,09,1344.71,489.2,1279.87,1.34
136,1,08,1265.1,383.55,1214.88,1.32
16,58,09,1684.08,719.96,1581.75,1.39
42,83,08,632.16,223.21,603.11,1.34
17,48,09,1031.24,267.98,1000.63,1.27
44,63,08,1156.61,436.45,1094.53,1.37
14,78,09,1285.09,352.48,1243.52,1.28
48,23,08,1347.25,390.37,1298.63,1.3
12,98,09,1667.43,457.67,1611.1,1.29
31,68,08,748.85,327.65,695.24,1.45
30,78,08,699.12,263.97,656.51,1.42
36,18,08,967.52,276.06,931.65,1.31
34,38,08,1743.48,364.68,1706.24,1.23
35,28,08,729.11,261.71,688.02,1.4
110,109,08,1516.55,349.89,1480.94,1.24
32,58,08,1843.1,528.0,1775.6,1.31
33,48,08,1451.98,400.06,1408.23,1.27
70,108,08,1953.44,533.81,1883.59,1.31
109,65,08,1165.71,385.3,1107.06,1.38
107,85,08,1865.2,439.27,1816.3,1.26
106,95,08,1500.95,379.03,1453.4,1.29
108,75,08,1615.24,579.15,1524.36,1.4
47,59,07,1724.58,569.83,1639.25,1.37
45,79,07,1265.87,400.61,1212.7,1.33
48,49,07,763.36,313.74,706.87,1.48
43,99,07,481.28,193.42,450.05,1.43
121,5,08,1675.26,525.45,1609.11,1.32
49,39,07,1069.18,379.94,1011.09,1.39
44,89,07,1036.58,378.92,975.3,1.41
1,127,09,1182.06,303.54,1145.85,1.28
2,117,09,1968.95,370.99,1934.93,1.2
46,69,07,1652.5,554.21,1574.52,1.35
129,95,08,891.99,305.19,850.79,1.35
12,17,09,883.3,243.33,854.52,1.29
11,27,09,1893.15,524.37,1828.79,1.29
106,80,07,1285.08,412.51,1228.39,1.34
109,50,07,494.29,217.07,451.83,1.56
45,121,07,439.86,278.72,378.06,1.71
46,111,07,923.08,316.92,882.16,1.33
47,101,07,1166.43,463.79,1110.4,1.34
107,70,07,1580.11,525.79,1503.11,1.37
44,131,07,782.37,338.73,722.53,1.47
108,60,07,2127.91,619.53,2046.01,1.32
43,141,07,834.52,312.11,783.34,1.42
105,90,07,1209.24,403.3,1160.99,1.31
83,90,08,1367.98,543.26,1306.38,1.32
87,50,08,1734.53,352.24,1701.15,1.22
88,40,08,1364.51,432.9,1305.38,1.34
85,70,08,1748.38,649.9,1641.53,1.42
10,27,08,1525.83,258.29,1503.81,1.19
11,17,08,1061.2,335.1,1017.24,1.33
84,80,08,538.97,201.93,505.71,1.43
2,107,08,2346.65,472.3,2298.86,1.23
1,117,08,1665.5,392.64,1624.25,1.25
89,30,08,1832.92,503.95,1761.57,1.34
100,10,07,1826.66,470.82,1768.16,1.29
86,60,08,1073.27,300.23,1038.53,1.28
92,34,08,1320.58,331.01,1282.28,1.27
119,107,09,1122.8,361.34,1065.72,1.4
117,127,09,2129.82,552.06,2061.5,1.29
91,44,08,1317.08,339.69,1276.93,1.28
118,117,09,1642.19,494.44,1577.95,1.32
28,61,07,1447.55,482.37,1397.96,1.27
26,81,07,1355.74,366.31,1310.41,1.3
27,71,07,1570.06,523.05,1486.32,1.42
82,50,08,1627.48,339.57,1594.56,1.22
85,20,08,819.68,302.52,770.66,1.42
40,1,07,777.39,287.2,736.98,1.37
80,70,08,2077.84,629.28,1975.03,1.39
81,60,08,930.84,309.94,886.28,1.36
86,10,08,1704.64,405.2,1659.29,1.26
90,54,08,1173.43,334.09,1126.08,1.34
83,40,08,509.42,180.67,483.08,1.38
94,14,08,1315.04,404.3,1266.58,1.3
84,30,08,2111.86,595.32,2032.66,1.32
93,24,08,1550.64,579.64,1452.39,1.44
98,3,07,834.2,312.74,786.98,1.39
89,97,09,1510.17,288.96,1485.31,1.2
9,52,07,1350.4,608.59,1253.01,1.44
6,82,07,2099.92,571.79,2016.77,1.34
5,92,07,1695.17,545.1,1617.89,1.35
124,28,09,592.14,303.27,540.15,1.49
122,48,09,305.07,185.56,276.66,1.47
120,68,09,1375.86,364.0,1336.95,1.26
121,58,09,219.79,159.56,188.48,1.71
125,18,09,455.76,163.71,429.16,1.43
20,139,07,1177.1,355.75,1133.85,1.3
23,109,07,1777.65,434.19,1732.06,1.25
22,119,07,1391.76,467.04,1320.43,1.38
21,129,07,1771.28,471.7,1717.0,1.28
76,121,07,932.96,305.54,889.92,1.35
78,101,07,1308.21,363.46,1267.17,1.28
75,131,07,1678.4,714.16,1548.41,1.48
66,86,07,1306.54,283.61,1279.41,1.22
77,111,07,1283.34,586.61,1185.21,1.46
67,76,07,601.83,217.92,568.8,1.39
74,141,07,1900.28,609.09,1807.52,1.37
65,96,07,158.07,112.51,123.98,2.22
60,69,09,926.55,230.22,898.56,1.29
68,66,07,1079.25,335.61,1037.64,1.31
61,59,09,1081.46,256.17,1054.18,1.25
69,56,07,1509.9,577.61,1425.97,1.39
63,39,09,1456.2,322.68,1422.14,1.24
102,130,09,895.14,298.4,857.77,1.32
59,141,09,478.53,259.71,427.41,1.58
32,22,08,1817.46,482.03,1764.27,1.27
101,140,09,1163.82,502.48,1076.4,1.46
31,32,08,1639.08,559.06,1557.65,1.37
105,100,09,2146.65,1377.89,1961.02,1.44
65,19,09,957.26,457.26,872.52,1.51
45,103,08,1230.6,314.8,1197.39,1.25
44,113,08,1558.34,399.65,1511.4,1.28
42,133,08,1115.75,330.78,1075.02,1.3
87,94,07,1289.2,312.64,1255.72,1.25
43,123,08,2033.04,604.29,1953.79,1.32
103,120,09,1873.86,417.31,1828.25,1.25
30,42,08,1784.09,555.16,1724.67,1.28
64,29,09,1650.11,340.4,1618.39,1.21
25,44,09,868.26,413.31,793.66,1.51
27,24,09,841.0,362.64,786.66,1.41
26,34,09,608.42,196.29,585.31,1.3
92,11,09,1345.86,374.9,1299.95,1.3
91,21,09,1983.55,481.31,1934.72,1.24
90,31,09,1422.59,531.71,1341.32,1.39
22,74,09,481.38,186.19,452.77,1.41
70,18,08,1224.55,319.79,1187.32,1.28
23,64,09,616.04,207.46,585.74,1.37
140,137,08,1375.51,398.97,1327.13,1.3
137,124,07,825.64,267.41,791.79,1.32
136,134,07,1522.83,429.99,1469.81,1.3
138,114,07,1598.4,652.36,1499.29,1.4
20,94,09,1399.47,315.06,1366.22,1.24
139,104,07,1251.61,341.24,1207.32,1.31
141,127,08,1227.86,415.97,1167.08,1.37
24,54,09,736.79,253.38,700.09,1.37
41,58,07,1484.29,401.58,1433.0,1.3
42,48,07,1059.78,432.24,987.84,1.44
2,68,08,2363.41,565.58,2304.81,1.24
45,18,07,740.97,216.05,714.91,1.3
11,57,07,846.49,296.26,811.36,1.32
1,78,08,1331.38,405.93,1280.87,1.31
44,28,07,488.04,302.53,417.37,1.73
28,14,09,884.41,329.96,841.6,1.35
5,117,07,1784.79,548.09,1706.46,1.35
40,68,07,436.8,212.06,399.28,1.5
3,137,07,1519.19,260.38,1496.15,1.19
4,48,08,1217.05,594.48,1106.69,1.52
43,38,07,261.2,175.08,220.3,1.82
13,37,07,629.15,197.75,606.35,1.29
28,104,09,1062.57,344.65,1022.33,1.3
26,124,09,1343.0,365.8,1299.94,1.28
25,134,09,1325.71,557.07,1244.86,1.4
4,127,07,727.5,281.72,685.5,1.39
27,114,09,2100.78,521.77,2040.03,1.27
62,49,09,1637.14,475.74,1576.38,1.31
50,96,08,1499.0,365.87,1458.14,1.26
15,17,07,1902.18,312.76,1877.26,1.18
52,76,08,190.47,121.01,154.61,2.08
33,12,08,864.68,242.59,835.27,1.29
12,47,07,2341.33,477.12,2295.86,1.22
54,56,08,1802.28,520.4,1734.58,1.31
109,132,07,2255.57,778.43,2135.13,1.39
36,98,08,1342.02,304.73,1315.39,1.21
57,26,08,956.57,289.9,918.2,1.33
14,27,07,788.57,275.58,744.72,1.4
39,68,08,1065.7,345.1,1023.47,1.31
38,78,08,1271.1,299.82,1239.39,1.25
118,29,07,870.0,229.19,844.05,1.27
115,59,07,1168.23,423.22,1092.29,1.45
