sourceid,dstid,month,mean_travel_time,standard_deviation_travel_time,geometric_mean_travel_time,geometric_standard_deviation_travel_time
2,120,02,1535.93,388.73,1488.02,1.29
121,21,01,1923.88,1008.26,1817.06,1.33
1,130,02,1343.69,480.32,1267.9,1.4
122,11,01,1635.19,609.3,1552.7,1.36
141,91,02,1279.27,414.37,1223.36,1.34
15,70,01,813.14,245.01,777.17,1.35
13,90,01,1461.97,735.44,1336.48,1.49
21,10,02,1381.73,271.48,1355.39,1.22
18,40,01,1256.16,321.41,1220.48,1.26
20,20,02,177.82,180.1,136.06,2.06
16,60,01,1359.69,301.72,1328.17,1.24
45,27,02,1484.71,508.34,1412.85,1.36
42,57,02,465.85,261.43,422.28,1.5
41,67,02,849.84,242.19,819.13,1.31
46,17,02,1704.02,556.27,1630.98,1.33
4,100,02,1065.21,439.3,990.58,1.45
40,77,02,1631.04,611.83,1537.46,1.39
19,30,01,1144.0,492.15,1056.53,1.48
44,37,02,1647.83,563.74,1568.56,1.35
120,31,01,1848.53,508.41,1786.7,1.29
14,80,01,1714.64,576.65,1625.22,1.38
9,130,01,1769.01,521.1,1695.47,1.34
40,13,02,935.8,375.92,875.85,1.43
128,48,02,650.26,319.99,597.04,1.47
129,38,02,1601.65,392.62,1556.68,1.27
125,78,02,823.71,327.26,771.09,1.43
127,58,02,875.54,323.53,821.79,1.43
50,71,03,1233.28,351.36,1191.31,1.29
56,11,03,391.61,175.07,367.99,1.4
123,98,02,1799.25,710.0,1702.45,1.36
113,24,01,1247.24,528.77,1162.93,1.43
52,51,03,1393.25,477.33,1323.91,1.36
111,44,01,615.13,314.2,551.22,1.61
32,105,02,1915.62,464.08,1863.24,1.26
126,68,02,1202.65,437.92,1138.53,1.38
114,14,01,1599.23,571.04,1513.42,1.4
30,125,02,1427.15,450.8,1370.1,1.32
57,140,02,1053.36,403.51,983.09,1.45
31,115,02,1284.09,629.13,1178.54,1.48
124,88,02,348.56,234.4,283.48,1.95
58,130,02,1216.45,448.07,1140.51,1.43
112,34,01,1167.23,346.26,1123.02,1.31
53,41,03,1892.77,705.15,1789.52,1.38
59,120,02,688.96,198.14,665.41,1.29
79,67,01,908.97,276.28,873.54,1.32
78,77,01,1116.59,434.81,1063.29,1.34
77,87,01,1078.47,349.11,1025.9,1.38
17,50,01,1647.8,490.1,1574.12,1.36
55,21,03,1741.25,453.49,1688.2,1.28
131,102,02,1828.7,668.68,1733.66,1.37
130,112,02,1935.95,525.99,1869.36,1.3
54,31,03,1972.98,591.19,1895.91,1.32
113,7,01,1933.02,476.97,1877.1,1.27
111,41,03,1401.42,406.64,1345.9,1.33
110,51,03,192.58,115.5,165.42,1.78
114,11,03,721.37,380.92,667.36,1.47
86,101,02,1063.0,484.12,979.11,1.47
85,111,02,1434.54,488.47,1359.17,1.4
84,121,02,450.82,240.59,404.76,1.58
113,21,03,1179.32,368.12,1128.2,1.34
83,131,02,853.15,251.3,819.41,1.33
112,31,03,712.93,230.67,682.46,1.33
82,141,02,778.55,286.95,733.78,1.41
106,11,02,633.2,279.91,589.36,1.43
102,51,02,1485.17,398.59,1441.46,1.26
100,71,02,1375.66,401.02,1323.93,1.31
104,31,02,1853.63,535.47,1787.98,1.3
1,101,03,1241.14,481.96,1166.6,1.41
10,11,03,1984.31,511.19,1932.28,1.25
101,61,02,601.08,222.68,561.5,1.47
17,6,03,1225.86,424.74,1167.9,1.34
86,101,03,989.1,499.7,907.41,1.46
84,121,03,425.6,220.85,385.04,1.55
84,37,03,1147.68,262.99,1120.8,1.24
82,57,03,1322.83,483.81,1253.17,1.37
86,17,03,1489.22,354.85,1449.91,1.26
83,131,03,818.2,240.59,785.06,1.34
85,27,03,1545.58,658.66,1445.84,1.41
82,141,03,732.41,279.04,688.82,1.41
118,83,01,1496.14,434.27,1437.34,1.32
29,102,01,1439.73,291.84,1412.43,1.21
28,112,01,745.94,241.12,714.47,1.33
117,93,01,2431.14,852.64,2299.67,1.39
26,132,01,1212.93,315.41,1173.57,1.29
106,98,01,1258.24,580.53,1172.07,1.42
108,78,01,1981.08,740.86,1894.44,1.32
121,8,01,1807.1,697.89,1708.07,1.37
119,73,01,1462.7,521.2,1385.45,1.38
27,122,01,278.57,217.98,185.23,3.03
83,47,03,1214.6,423.83,1148.22,1.4
107,88,01,1105.56,351.89,1058.93,1.33
85,111,03,1386.46,463.98,1315.95,1.38
80,77,03,1462.0,587.03,1368.03,1.42
109,68,01,1355.5,439.7,1293.38,1.35
81,67,03,1138.84,376.8,1093.17,1.31
24,67,02,1376.52,523.31,1293.47,1.41
23,77,02,1280.79,393.39,1228.17,1.33
27,37,02,1879.3,497.46,1824.07,1.27
25,57,02,785.0,480.3,677.28,1.7
22,87,02,2113.13,687.56,2020.01,1.34
20,2,01,1190.37,368.44,1140.08,1.34
88,139,02,1035.16,512.17,940.02,1.52
89,129,02,1163.06,336.55,1123.14,1.29
28,27,02,1507.65,523.18,1439.73,1.33
89,94,01,346.99,190.24,298.45,1.83
78,81,03,1539.51,547.94,1464.37,1.35
92,1,03,593.46,220.36,558.71,1.41
79,71,03,1418.39,381.43,1373.59,1.28
21,97,02,1717.5,389.57,1679.37,1.23
12,109,02,1382.4,577.97,1285.34,1.44
123,130,03,1229.27,546.92,1138.47,1.45
124,120,03,947.04,322.44,902.8,1.35
11,119,02,1509.85,565.69,1420.71,1.4
126,100,03,952.95,482.84,868.35,1.5
26,47,02,1686.16,479.87,1626.5,1.3
122,140,03,1531.09,380.36,1487.84,1.27
64,105,01,979.65,353.44,928.95,1.37
62,125,01,989.71,331.11,943.79,1.35
61,135,01,1062.52,268.39,1032.67,1.26
63,115,01,1350.52,561.56,1274.65,1.38
125,110,03,918.9,470.05,840.82,1.48
90,20,03,1927.84,662.42,1821.97,1.4
64,90,03,1319.09,451.12,1253.99,1.36
65,80,03,1103.7,433.55,1032.93,1.42
66,70,03,1305.17,594.05,1201.86,1.47
124,124,03,199.81,278.94,124.73,2.56
123,134,03,1284.04,430.32,1226.87,1.33
58,23,01,1773.84,555.25,1696.58,1.34
51,93,01,1744.04,581.15,1659.29,1.36
58,118,02,1956.46,667.74,1856.52,1.37
122,9,03,767.9,453.01,677.32,1.61
108,89,03,1037.5,366.16,982.31,1.42
56,138,02,2073.73,996.19,1922.61,1.43
53,73,01,1900.16,614.36,1813.33,1.35
125,114,03,798.13,310.0,751.37,1.4
59,108,02,1237.0,519.61,1157.27,1.41
52,83,01,632.78,228.32,596.22,1.42
57,128,02,1216.37,492.6,1134.25,1.44
129,90,02,1573.41,554.79,1491.35,1.37
56,43,01,1574.87,590.26,1481.28,1.4
126,104,03,376.68,177.73,342.54,1.55
55,53,01,1246.87,341.86,1203.64,1.3
67,120,03,1373.84,329.62,1338.38,1.25
66,130,03,775.72,255.29,742.08,1.33
68,110,03,837.21,259.69,802.91,1.32
117,70,03,1333.77,394.42,1279.83,1.33
69,100,03,699.0,274.67,651.18,1.46
118,60,03,1155.12,370.5,1102.15,1.35
65,140,03,1572.83,370.1,1531.94,1.25
115,90,03,500.81,290.52,447.85,1.55
116,80,03,1488.11,386.42,1440.78,1.29
59,13,01,1484.91,528.5,1410.26,1.36
119,50,03,1452.11,323.16,1420.04,1.23
57,33,01,1691.77,520.02,1617.67,1.35
55,92,02,1103.24,379.51,1055.32,1.33
59,52,02,1420.97,449.29,1356.77,1.35
56,82,02,1777.98,512.08,1713.63,1.31
57,72,02,994.59,343.66,940.21,1.4
120,89,03,1627.28,361.17,1589.42,1.24
122,69,03,381.76,204.22,345.02,1.54
69,18,02,1479.48,400.08,1432.87,1.28
62,88,02,1723.32,510.77,1656.0,1.32
61,98,02,985.8,237.59,957.95,1.29
127,19,03,932.82,261.18,902.3,1.29
140,85,01,1014.55,265.61,981.77,1.3
66,48,02,1338.51,521.66,1255.76,1.42
126,29,03,1160.63,293.09,1126.9,1.27
65,58,02,1897.89,840.47,1754.96,1.46
141,75,01,762.71,369.78,696.19,1.51
124,49,03,698.47,301.85,639.91,1.53
93,17,01,1881.27,487.54,1821.86,1.29
90,47,01,1622.25,580.55,1537.97,1.37
92,27,01,1753.34,457.39,1696.88,1.29
125,39,03,288.39,136.15,256.11,1.72
91,37,01,842.13,240.45,811.88,1.3
63,78,02,1977.55,457.48,1930.05,1.24
58,62,02,1389.15,432.03,1329.04,1.34
121,79,03,795.01,206.22,772.88,1.26
68,28,02,618.93,253.85,580.94,1.43
70,2,02,984.32,299.33,947.16,1.31
64,68,02,1098.24,356.41,1049.98,1.34
123,59,03,1742.89,1057.94,1572.31,1.49
121,22,03,866.47,352.2,821.43,1.35
120,32,03,1402.17,367.96,1357.71,1.29
122,12,03,279.45,139.61,256.14,1.5
60,27,01,827.75,246.21,794.47,1.33
61,17,01,1687.38,480.3,1637.75,1.26
6,93,03,2103.27,837.08,1964.54,1.43
39,93,03,1635.87,475.63,1574.2,1.31
54,3,03,1300.54,272.9,1274.37,1.22
95,51,01,1710.63,425.22,1663.66,1.26
98,21,01,1803.71,279.81,1782.51,1.17
93,71,01,1737.23,557.15,1669.71,1.31
91,91,01,165.57,142.89,124.46,2.13
99,11,01,2264.64,624.12,2191.85,1.28
55,93,02,1035.8,315.28,994.12,1.33
57,73,02,855.25,388.81,790.03,1.47
56,83,02,1487.49,374.8,1443.34,1.28
32,73,03,1821.25,559.23,1746.0,1.33
70,3,02,1193.73,268.18,1167.25,1.23
34,53,03,1418.79,406.06,1364.01,1.32
97,31,01,1851.13,982.11,1734.09,1.36
59,53,02,311.94,230.81,237.72,2.2
37,23,03,1567.61,350.89,1530.48,1.24
58,63,02,976.3,306.14,937.09,1.32
92,81,01,1042.82,318.21,999.4,1.33
20,99,03,1768.98,449.16,1716.12,1.28
23,69,03,1278.7,437.96,1219.14,1.35
26,39,03,500.99,207.39,465.51,1.46
96,41,01,1594.98,462.67,1519.13,1.41
24,59,03,485.73,265.63,442.02,1.49
38,13,03,2059.49,636.6,1972.43,1.34
28,19,03,1019.59,467.28,949.92,1.42
30,93,03,779.78,431.27,684.61,1.66
27,29,03,419.86,229.53,384.84,1.5
25,49,03,420.28,276.15,355.39,1.8
36,33,03,1548.74,408.61,1500.96,1.28
31,83,03,1328.94,379.71,1281.9,1.3
122,20,03,888.81,336.62,833.09,1.44
121,30,03,1739.81,574.34,1661.58,1.34
123,10,03,1681.38,500.2,1626.37,1.27
71,92,01,610.35,262.15,564.59,1.48
74,62,01,1664.45,545.2,1595.38,1.32
120,40,03,1399.52,377.4,1359.37,1.26
79,12,01,1910.82,705.49,1797.4,1.41
71,25,01,1194.11,714.12,1064.59,1.57
76,42,01,1135.33,338.0,1088.47,1.34
117,22,03,658.41,252.4,616.57,1.43
114,52,03,1189.87,452.47,1130.93,1.35
115,42,03,413.14,238.68,371.84,1.52
78,22,01,1645.64,521.09,1574.39,1.34
29,2,02,615.45,218.25,576.66,1.45
55,15,01,1857.95,394.31,1816.61,1.24
52,45,01,1088.08,344.08,1039.49,1.35
51,55,01,1374.75,571.83,1288.45,1.41
113,62,03,1142.85,421.15,1078.38,1.4
50,65,01,1295.91,332.82,1258.67,1.27
82,45,01,1034.24,339.01,985.98,1.36
83,35,01,340.67,174.55,304.38,1.66
84,25,01,1747.21,476.78,1686.47,1.3
111,82,03,1398.59,483.8,1325.07,1.39
85,15,01,1638.17,520.42,1570.26,1.32
89,111,02,650.05,274.55,605.46,1.44
87,131,02,1864.3,474.47,1806.02,1.29
75,52,01,1728.17,672.78,1618.5,1.42
81,55,01,970.58,430.86,898.99,1.46
118,12,03,98.87,87.9,77.99,2.09
88,121,02,1152.24,476.2,1076.38,1.42
53,35,01,1788.27,531.57,1711.77,1.34
80,65,01,1373.98,501.74,1296.04,1.4
86,141,02,493.45,332.06,380.54,2.22
77,32,01,1320.61,448.01,1252.93,1.38
108,133,02,190.04,96.11,170.34,1.65
109,123,02,1533.47,587.79,1432.95,1.46
54,25,01,1243.34,411.95,1184.43,1.36
74,13,03,1539.78,696.77,1443.25,1.39
72,33,03,1606.51,455.56,1549.34,1.3
70,53,03,724.0,255.2,682.44,1.41
73,23,03,1574.73,480.13,1509.23,1.33
33,63,03,1288.71,473.2,1210.16,1.42
72,82,01,1739.19,519.91,1667.25,1.34
73,72,01,1113.03,413.59,1054.59,1.37
64,67,01,919.87,292.39,877.95,1.36
66,47,01,1006.7,415.29,936.34,1.45
62,87,01,896.72,273.64,858.61,1.34
61,97,01,1038.6,297.14,1011.43,1.24
65,57,01,1142.24,465.02,1060.87,1.46
69,97,01,1770.84,455.41,1713.81,1.29
69,17,01,1691.42,409.9,1645.32,1.26
67,37,01,1657.04,375.14,1618.82,1.24
30,46,02,1167.82,523.59,1071.9,1.5
33,16,02,2256.7,620.61,2180.2,1.29
88,138,01,931.62,428.95,862.37,1.46
31,36,02,1534.83,595.86,1441.79,1.41
89,128,01,1856.06,682.03,1754.72,1.39
32,26,02,971.32,278.08,935.13,1.32
57,72,01,994.47,353.0,942.66,1.38
70,2,01,970.63,297.97,932.76,1.31
59,52,01,1382.98,481.28,1311.49,1.37
120,110,03,1665.9,473.43,1610.37,1.29
121,100,03,1437.95,458.16,1376.81,1.33
58,62,01,1335.38,437.48,1271.22,1.36
134,59,02,1356.23,501.76,1281.94,1.39
138,19,02,2210.07,612.15,2127.9,1.32
137,29,02,1621.98,481.6,1568.1,1.28
4,13,01,674.83,247.33,642.79,1.34
133,69,02,1796.19,504.37,1735.64,1.29
56,82,01,1754.77,531.66,1684.07,1.33
2,33,01,1560.26,534.84,1482.86,1.36
130,99,02,1593.01,364.43,1553.15,1.25
4,62,03,740.82,230.07,709.38,1.35
5,52,03,1220.59,486.37,1143.82,1.41
6,42,03,1232.83,432.51,1172.9,1.35
9,12,03,1078.9,284.11,1043.02,1.3
135,49,02,416.06,249.41,366.68,1.61
55,92,01,1112.42,360.99,1062.77,1.34
2,82,03,1372.0,386.06,1322.84,1.31
132,79,02,965.87,281.09,930.06,1.31
1,92,03,632.73,275.87,585.28,1.48
9,91,01,1485.45,333.58,1452.53,1.23
8,22,03,1313.14,377.67,1265.26,1.3
131,89,02,226.97,127.8,195.93,1.77
1,44,02,809.47,303.45,757.77,1.45
3,24,02,1253.21,368.19,1209.1,1.3
69,138,03,1707.79,564.05,1627.72,1.35
4,14,02,1264.04,542.38,1170.83,1.46
2,34,02,2136.2,673.25,2042.64,1.34
136,39,02,1705.92,578.18,1621.77,1.36
54,6,01,1443.62,456.47,1387.27,1.31
39,96,01,1463.77,547.45,1401.77,1.31
57,110,03,1059.88,540.03,975.52,1.45
58,100,03,1687.06,518.79,1619.13,1.32
56,120,03,1847.77,531.26,1779.61,1.31
54,140,03,1724.82,377.71,1686.95,1.23
55,130,03,940.9,286.47,901.56,1.34
87,95,03,1205.33,517.87,1113.26,1.48
88,85,03,1667.28,705.17,1563.84,1.39
89,75,03,1477.19,343.09,1435.86,1.28
54,2,02,518.22,186.51,487.68,1.42
39,92,02,1082.72,330.64,1037.85,1.33
28,139,01,1180.53,446.17,1118.15,1.37
29,129,01,1709.43,395.23,1667.74,1.24
123,37,02,940.0,241.66,911.73,1.28
124,27,02,1380.65,469.11,1316.82,1.34
120,67,02,1403.88,349.77,1363.14,1.27
55,109,02,1191.99,494.62,1114.11,1.42
53,129,02,1246.66,325.22,1206.34,1.29
121,57,02,629.6,327.55,576.83,1.47
52,139,02,1623.18,492.39,1555.89,1.33
99,117,03,1530.06,297.64,1504.29,1.2
97,137,03,1134.44,338.04,1094.35,1.29
122,47,02,1836.34,745.55,1720.85,1.41
98,140,02,1932.75,729.75,1815.71,1.41
99,130,02,1758.38,445.71,1706.37,1.27
54,119,02,795.38,250.33,760.31,1.35
125,17,02,214.3,113.92,187.21,1.77
73,20,03,2060.71,619.96,1969.83,1.35
71,40,03,546.4,223.7,513.59,1.39
70,50,03,574.44,181.18,551.14,1.32
72,30,03,2036.6,586.2,1953.39,1.35
95,82,03,1048.87,424.48,972.33,1.47
99,42,03,1754.05,543.88,1686.0,1.31
58,82,03,1653.64,549.09,1573.21,1.36
59,72,03,1440.37,411.8,1381.78,1.37
57,92,03,662.51,271.12,618.05,1.44
94,92,03,1441.63,499.43,1386.09,1.3
21,19,03,1384.83,500.87,1312.03,1.38
20,29,03,1694.96,496.26,1629.67,1.32
97,62,03,1985.96,629.84,1901.14,1.33
21,4,02,1346.9,481.57,1276.21,1.38
12,57,02,1336.0,412.5,1281.55,1.33
15,27,02,771.86,317.12,728.35,1.39
5,127,02,1664.35,614.6,1564.57,1.41
12,6,01,1579.57,609.5,1494.16,1.37
4,137,02,1907.65,599.6,1827.56,1.33
11,67,02,1000.84,425.34,918.81,1.52
21,26,03,1456.5,376.68,1410.21,1.29
83,108,03,1578.45,397.5,1532.71,1.27
81,128,03,974.94,480.18,892.56,1.48
22,16,03,1049.58,373.63,994.27,1.38
82,118,03,444.62,188.61,413.97,1.45
13,47,02,815.12,394.76,744.92,1.5
34,36,01,1151.13,374.61,1097.79,1.35
32,56,01,1219.57,360.92,1171.95,1.32
36,16,01,1483.57,451.41,1424.91,1.32
35,26,01,1125.9,339.24,1077.94,1.34
33,46,01,947.29,309.13,903.81,1.35
28,101,02,890.34,458.7,809.82,1.5
25,131,02,1602.08,552.25,1521.45,1.37
20,36,03,1905.18,532.99,1836.87,1.31
26,121,02,1413.07,415.04,1360.92,1.31
6,117,02,1069.91,343.26,1019.5,1.36
27,111,02,1637.7,548.33,1565.07,1.33
80,138,03,2275.7,699.25,2184.19,1.32
10,77,02,1549.02,402.47,1504.87,1.26
24,141,02,1033.43,458.11,956.45,1.46
30,76,01,1226.07,444.08,1155.19,1.4
35,4,01,803.32,264.23,767.05,1.34
16,17,02,1409.75,496.22,1338.79,1.36
17,18,01,427.62,212.05,384.1,1.59
6,128,01,1830.95,771.94,1699.9,1.45
106,97,02,998.79,366.13,950.56,1.35
108,77,02,1521.52,596.52,1418.7,1.44
121,7,02,1766.76,664.8,1675.45,1.36
14,48,01,157.28,127.0,124.11,1.92
109,67,02,1837.65,865.26,1690.84,1.47
16,28,01,1277.19,450.85,1217.84,1.34
107,87,02,1767.86,550.83,1692.18,1.34
31,66,01,1216.55,854.95,1087.05,1.52
97,6,02,119.15,100.09,98.66,1.76
7,107,02,2161.25,504.52,2107.66,1.25
13,58,01,693.73,348.32,630.27,1.52
5,138,01,1109.31,414.83,1055.44,1.35
76,9,03,834.41,293.91,796.86,1.33
14,37,02,2074.03,661.55,1971.39,1.38
10,88,01,1347.72,358.45,1305.25,1.28
128,85,01,982.55,414.71,910.68,1.47
129,75,01,1524.32,467.73,1465.23,1.31
127,95,01,607.48,218.1,573.72,1.41
99,132,01,2074.41,500.85,2017.79,1.26
7,118,01,1708.5,455.96,1656.15,1.27
30,80,02,1415.99,584.95,1317.72,1.45
35,30,02,1503.78,475.78,1431.31,1.37
32,20,01,222.19,162.23,161.21,2.57
39,56,02,1822.21,556.86,1746.22,1.33
93,28,01,1444.21,549.87,1372.96,1.35
38,66,02,1722.81,402.81,1677.6,1.26
94,18,01,1131.43,297.95,1097.55,1.27
30,40,01,1976.95,582.42,1899.92,1.32
25,7,03,534.79,211.64,500.8,1.46
31,70,02,2314.1,1011.63,2113.44,1.52
37,76,02,1031.32,239.77,1006.82,1.24
15,38,01,719.73,225.92,685.59,1.41
36,20,02,2103.66,636.07,2018.24,1.33
50,6,02,1166.77,335.19,1126.58,1.29
91,105,03,622.47,225.6,590.87,1.36
90,115,03,626.94,354.04,551.92,1.64
