sourceid,dstid,month,mean_travel_time,standard_deviation_travel_time,geometric_mean_travel_time,geometric_standard_deviation_travel_time
41,13,11,1468.88,482.08,1399.43,1.37
49,130,10,932.55,426.36,863.57,1.45
48,140,10,1713.73,607.78,1610.23,1.43
1,9,12,2496.27,656.24,2413.1,1.3
91,23,10,1603.4,395.14,1555.26,1.28
92,13,10,1621.42,585.05,1535.86,1.38
90,33,10,2123.01,641.26,2032.18,1.34
89,5,10,1814.75,573.79,1732.21,1.35
103,5,10,1722.58,395.79,1679.42,1.25
120,30,11,737.8,307.77,685.84,1.45
121,20,11,2191.48,691.16,2089.4,1.36
14,34,10,1601.61,569.96,1503.15,1.43
15,24,10,1304.5,479.68,1245.75,1.33
141,90,12,1367.8,587.08,1274.69,1.43
13,44,10,1397.85,729.98,1259.25,1.55
122,10,11,1416.43,427.38,1366.52,1.29
16,14,10,1169.18,537.74,1073.56,1.49
40,76,12,902.73,300.57,857.87,1.37
41,66,12,1101.96,365.81,1050.26,1.36
44,36,12,200.03,139.37,161.48,2.03
42,56,12,898.33,411.45,831.92,1.45
45,26,12,1057.49,345.07,1007.38,1.36
11,64,10,1392.35,577.96,1292.95,1.45
43,46,12,1469.09,610.75,1368.13,1.44
46,16,12,2410.7,719.97,2326.58,1.29
5,124,10,1020.36,479.22,944.4,1.44
40,12,12,2018.6,497.53,1960.17,1.27
127,57,12,1266.94,479.02,1194.96,1.39
124,87,12,1960.75,590.38,1874.32,1.35
125,77,12,823.4,352.88,771.65,1.4
12,54,10,736.7,301.91,684.23,1.46
128,47,12,2281.12,885.4,2148.75,1.39
17,106,10,473.54,228.9,433.42,1.51
123,97,12,1541.02,626.95,1464.73,1.33
112,33,11,846.76,296.3,799.65,1.4
14,136,10,2147.85,949.47,1983.85,1.47
113,23,11,659.45,290.75,604.34,1.52
30,124,12,1351.81,512.38,1279.09,1.37
31,114,12,810.18,379.43,755.97,1.4
114,13,11,957.3,403.02,884.46,1.49
32,104,12,2257.06,756.34,2155.95,1.34
15,126,10,1690.55,522.6,1628.61,1.3
111,43,11,2108.92,690.92,2001.21,1.38
126,67,12,1581.26,548.4,1497.58,1.38
16,116,10,2214.76,657.63,2129.72,1.31
7,104,10,1430.93,330.0,1395.07,1.25
129,37,12,1791.69,454.73,1740.9,1.27
77,86,11,599.92,272.61,553.58,1.47
78,76,11,1114.62,398.69,1053.31,1.39
32,77,10,1282.6,413.06,1228.64,1.33
79,66,11,1873.18,509.86,1807.18,1.31
34,57,10,979.71,436.29,905.88,1.46
76,96,11,1661.58,538.19,1584.37,1.35
33,67,10,680.65,262.48,636.68,1.44
131,101,12,1456.15,716.57,1331.28,1.49
130,111,12,837.55,420.38,756.0,1.55
38,17,10,1640.38,449.0,1586.72,1.29
30,97,10,1719.71,641.75,1629.36,1.36
113,6,11,1900.82,673.6,1816.29,1.33
31,87,10,1894.96,585.53,1814.96,1.34
4,134,10,2320.28,756.05,2211.24,1.35
39,9,10,1778.95,495.75,1716.52,1.3
82,140,12,957.42,329.37,909.05,1.37
86,100,12,420.09,247.44,367.92,1.66
84,120,12,1932.2,544.59,1862.98,1.31
83,130,12,1466.92,451.7,1407.43,1.33
35,47,10,1457.56,511.71,1371.79,1.42
85,110,12,1709.81,444.82,1656.77,1.28
100,70,12,1056.17,540.36,949.95,1.56
102,50,12,706.18,254.2,671.44,1.35
101,60,12,353.67,217.61,292.18,2.03
104,30,12,1862.61,653.59,1757.26,1.4
106,10,12,1279.93,428.32,1224.82,1.33
6,114,10,1774.58,613.03,1690.54,1.35
105,20,12,2122.76,716.29,2017.42,1.37
103,40,12,1959.02,786.02,1849.16,1.37
54,56,10,1942.14,671.26,1842.81,1.37
57,26,10,1195.19,423.56,1125.2,1.42
52,76,10,199.36,116.63,165.02,2.01
90,24,10,489.7,297.34,403.91,1.94
91,14,10,1990.88,702.74,1881.17,1.39
53,66,10,1331.94,381.03,1282.54,1.31
55,46,10,1765.14,512.74,1701.48,1.3
56,36,10,1804.02,676.62,1697.8,1.4
118,82,11,535.3,250.34,489.22,1.52
25,141,11,1972.05,757.86,1838.19,1.45
29,101,11,738.67,274.24,696.84,1.4
132,2,11,1289.29,450.66,1222.14,1.38
30,139,12,762.02,317.03,706.32,1.47
32,119,12,1273.95,373.83,1222.58,1.33
106,97,11,1066.86,509.42,995.4,1.42
107,87,11,1876.0,583.14,1793.15,1.35
108,77,11,1525.28,672.14,1406.73,1.48
33,109,12,1919.82,643.08,1829.32,1.35
26,131,11,1740.26,547.66,1664.14,1.34
121,7,11,1877.63,679.91,1777.2,1.38
31,129,12,1936.6,586.46,1853.01,1.35
117,92,11,1589.86,486.46,1523.8,1.33
28,111,11,213.79,223.66,133.95,3.33
50,96,10,1452.13,278.38,1425.43,1.21
119,72,11,1570.15,571.73,1480.1,1.4
27,121,11,2072.83,806.45,1950.26,1.4
70,17,10,1397.75,551.49,1303.3,1.44
58,16,10,1639.78,492.19,1581.33,1.29
109,67,11,1747.61,558.44,1667.4,1.35
24,66,12,1007.4,504.58,915.07,1.52
29,16,12,1716.77,444.5,1670.72,1.25
28,26,12,1264.19,443.11,1200.3,1.37
25,56,12,2071.46,851.88,1940.11,1.41
23,76,12,655.09,277.24,603.47,1.5
20,1,11,1906.24,630.64,1812.68,1.37
88,138,12,976.34,470.95,899.76,1.46
89,128,12,1964.27,615.4,1870.95,1.37
21,96,12,563.14,248.19,518.91,1.49
89,93,11,1399.32,459.57,1330.19,1.37
118,94,10,1979.03,600.26,1895.92,1.34
133,4,10,921.41,290.51,882.76,1.33
27,36,12,1796.67,650.95,1694.65,1.4
119,84,10,2143.78,613.68,2059.47,1.33
26,46,12,1761.56,593.82,1676.17,1.36
12,108,12,1711.07,704.67,1595.93,1.43
11,118,12,1800.06,657.3,1706.1,1.37
10,128,12,2268.93,682.92,2172.9,1.34
22,86,12,1557.06,692.44,1436.04,1.48
126,49,12,620.81,309.26,560.55,1.59
123,79,12,471.98,209.2,438.36,1.45
129,19,12,1425.16,464.41,1363.21,1.34
121,99,12,1800.73,682.42,1709.04,1.35
125,59,12,957.18,404.07,894.44,1.42
128,29,12,1228.08,390.91,1176.22,1.33
124,69,12,1490.96,535.03,1413.86,1.37
127,39,12,1492.28,387.58,1447.4,1.28
4,4,10,163.85,186.36,122.92,1.98
56,42,11,1036.9,509.39,949.01,1.51
57,32,11,2156.47,635.36,2063.7,1.35
57,127,12,1344.38,566.5,1254.67,1.42
59,107,12,1318.44,456.21,1256.28,1.35
58,117,12,1663.83,425.71,1619.9,1.25
59,12,11,351.01,185.1,320.55,1.5
56,137,12,2262.77,592.41,2190.1,1.29
58,22,11,1323.82,582.57,1224.98,1.46
122,89,12,1998.11,849.87,1859.11,1.44
48,119,12,858.18,312.63,810.48,1.39
46,139,12,1395.42,513.05,1321.32,1.38
100,17,10,902.91,380.14,834.04,1.48
47,129,12,1497.15,567.52,1406.78,1.41
49,109,12,428.02,346.95,359.38,1.78
53,72,11,2193.5,868.28,2080.37,1.35
62,124,11,1611.99,641.63,1504.91,1.44
55,52,11,1018.08,346.74,967.28,1.37
63,114,11,1211.52,474.71,1139.7,1.4
51,92,11,1775.13,603.25,1644.28,1.58
104,1,10,1723.83,560.66,1644.55,1.35
52,82,11,979.37,348.82,920.34,1.43
125,4,10,1960.19,655.53,1869.62,1.35
54,62,11,1726.31,438.19,1673.17,1.28
82,53,10,1298.17,481.39,1222.7,1.41
57,71,12,470.37,300.72,408.05,1.66
119,109,12,1370.87,617.26,1269.86,1.45
118,119,12,530.27,201.62,500.93,1.38
55,91,12,1277.89,367.63,1231.19,1.31
116,139,12,2389.39,820.79,2271.92,1.36
86,13,10,1843.24,664.57,1740.61,1.39
58,61,12,1757.76,560.92,1683.8,1.33
117,129,12,2397.48,917.62,2250.14,1.41
81,63,10,1701.78,738.72,1574.74,1.46
56,81,12,1714.7,739.14,1591.35,1.45
65,57,12,1158.91,491.9,1072.61,1.47
64,67,12,971.64,406.06,913.53,1.4
64,104,11,1969.68,798.53,1826.01,1.47
66,47,12,1033.34,478.47,949.68,1.49
70,1,12,1792.23,635.26,1688.82,1.41
141,74,11,1887.13,745.91,1768.44,1.42
62,87,12,889.33,287.83,848.13,1.36
140,84,11,892.82,342.8,842.11,1.39
85,23,10,533.97,212.15,497.15,1.46
61,97,12,1051.86,320.41,1017.75,1.27
92,26,11,1747.87,559.34,1664.52,1.37
69,17,12,1693.61,483.59,1633.95,1.3
71,127,10,999.43,391.55,937.69,1.41
91,36,11,1808.64,585.39,1726.84,1.35
93,16,11,2146.57,771.74,2033.67,1.37
67,37,12,1628.28,295.17,1600.91,1.2
73,107,10,1044.81,455.5,971.09,1.44
90,46,11,2434.17,697.6,2329.95,1.35
59,51,12,1903.37,863.92,1659.93,1.93
68,27,12,2263.69,678.64,2176.11,1.31
72,117,10,1777.97,603.89,1690.42,1.36
61,134,11,1922.59,496.68,1858.38,1.3
75,22,10,610.7,358.92,531.03,1.66
71,62,10,953.08,330.3,900.62,1.4
63,77,12,2031.7,620.85,1947.44,1.33
46,131,10,1026.29,315.38,984.93,1.32
49,101,10,259.34,261.72,159.04,3.16
48,111,10,1198.36,543.52,1106.96,1.46
41,132,10,145.67,103.07,110.54,2.37
42,122,10,1313.04,569.5,1224.13,1.42
73,42,10,361.6,210.43,320.39,1.59
44,102,10,1185.87,663.22,1053.49,1.6
45,141,10,1813.18,551.29,1735.77,1.34
43,112,10,1574.57,461.73,1507.83,1.34
70,72,10,1909.6,647.94,1805.36,1.4
70,137,10,1190.79,378.23,1134.46,1.37
33,9,10,1063.83,272.69,1032.78,1.27
19,89,10,1322.91,470.11,1258.03,1.36
80,73,10,826.66,273.66,789.92,1.34
72,52,10,1826.02,417.17,1781.58,1.25
18,99,10,1766.61,528.86,1692.58,1.34
47,121,10,371.18,229.36,324.71,1.63
61,16,11,1230.43,425.66,1179.35,1.34
60,26,11,1840.15,531.84,1772.63,1.31
76,12,10,1484.97,507.65,1410.0,1.37
83,43,10,2080.03,441.69,2033.53,1.24
74,32,10,2355.44,528.99,2296.61,1.25
99,10,11,1091.74,256.84,1062.51,1.27
97,30,11,2140.04,759.9,2025.16,1.38
92,80,11,2442.87,791.72,2332.75,1.35
135,3,10,852.25,219.46,819.11,1.37
98,20,11,2810.22,774.3,2703.39,1.32
93,70,11,1467.43,683.27,1336.29,1.53
70,2,12,1013.17,338.57,966.31,1.35
55,92,12,1092.38,362.29,1043.38,1.34
56,82,12,1833.2,567.43,1757.21,1.33
57,72,12,1009.09,387.24,943.67,1.45
84,33,10,1308.71,396.01,1251.05,1.35
91,90,11,2041.22,790.5,1914.76,1.41
58,62,12,1374.11,477.46,1301.03,1.39
59,52,12,1469.02,520.85,1388.53,1.39
94,60,11,2332.18,1033.6,2169.73,1.43
111,59,12,1350.65,494.47,1280.93,1.37
113,39,12,1165.34,399.17,1105.33,1.38
115,19,12,1571.36,584.68,1487.05,1.37
76,41,11,344.37,212.34,271.81,2.19
72,81,11,1390.84,446.47,1331.06,1.34
73,71,11,825.92,470.59,728.51,1.63
71,24,11,859.27,517.29,755.26,1.63
72,14,11,1533.99,489.45,1464.64,1.35
79,11,11,926.85,305.77,884.09,1.35
70,34,11,1789.81,504.94,1711.75,1.37
71,91,11,1097.03,381.66,1042.31,1.36
77,31,11,1905.7,681.04,1796.24,1.41
29,1,12,2468.66,899.69,2333.73,1.38
54,24,11,889.26,426.92,806.43,1.54
52,44,11,1775.19,537.86,1698.34,1.35
55,14,11,1249.44,561.62,1147.58,1.49
53,34,11,1622.95,456.6,1558.73,1.33
81,54,11,1056.13,401.98,992.82,1.41
85,14,11,1491.23,622.78,1385.75,1.45
82,44,11,1419.22,525.03,1332.48,1.42
83,34,11,180.36,137.7,129.14,2.62
87,130,12,1415.31,428.82,1351.71,1.4
86,140,12,1723.59,464.94,1662.46,1.31
78,21,11,1625.18,513.43,1552.62,1.35
88,120,12,1480.99,493.22,1409.88,1.36
89,109,12,1804.74,860.48,1664.94,1.45
86,139,12,480.98,273.19,428.2,1.6
89,110,12,926.13,249.49,896.84,1.28
87,129,12,483.05,202.36,446.76,1.48
42,129,11,986.71,349.56,936.51,1.37
88,119,12,1379.07,482.46,1304.88,1.39
43,119,11,1306.66,392.04,1254.87,1.32
109,122,12,1204.89,519.55,1110.91,1.49
108,132,12,980.18,349.82,929.37,1.37
80,64,11,1622.4,457.01,1560.37,1.32
44,109,11,1073.19,731.96,948.2,1.58
55,113,10,1135.55,377.9,1078.38,1.38
54,123,10,2190.46,812.11,2056.89,1.42
54,122,10,421.45,240.07,349.9,2.0
53,132,10,1917.01,581.18,1832.04,1.35
41,139,11,1556.94,468.82,1491.54,1.34
75,51,11,1991.81,810.0,1858.81,1.43
56,103,10,2898.79,898.34,2762.59,1.36
55,112,10,1358.0,386.71,1306.2,1.32
141,139,11,706.5,380.73,631.29,1.59
56,102,10,2296.78,1041.88,2113.03,1.48
84,24,11,1636.79,716.6,1507.35,1.48
71,119,10,1152.8,425.74,1080.9,1.43
74,61,11,1872.57,605.61,1792.35,1.33
70,129,10,2059.29,588.05,1973.56,1.34
72,109,10,1697.73,596.91,1607.47,1.38
74,90,10,1014.25,496.62,934.37,1.47
79,40,10,974.5,323.85,928.36,1.36
63,76,11,1067.29,302.08,1027.36,1.32
61,96,11,1412.24,401.15,1359.55,1.32
67,36,11,1485.83,551.0,1401.3,1.39
64,66,11,265.51,185.14,208.79,2.16
77,60,10,602.34,268.77,562.44,1.43
62,86,11,1494.61,412.87,1440.97,1.31
110,123,10,463.48,222.6,424.57,1.52
69,96,11,184.44,154.45,125.06,2.83
65,56,11,1279.02,583.3,1173.65,1.49
111,113,10,2120.41,648.79,2028.39,1.34
68,26,11,2217.06,664.96,2127.37,1.33
75,80,10,1765.72,691.55,1647.75,1.44
66,46,11,2097.23,1132.81,1947.25,1.41
76,70,10,1737.02,730.63,1615.94,1.44
30,45,12,1682.46,521.96,1609.82,1.34
32,25,12,2053.61,600.48,1982.42,1.29
45,109,12,882.97,466.87,805.5,1.48
44,119,12,812.34,416.7,735.75,1.55
89,127,11,204.38,132.23,163.25,2.16
43,129,12,1672.94,505.67,1604.92,1.33
33,15,12,2049.42,512.27,1991.24,1.27
88,137,11,251.63,182.8,198.89,2.13
42,139,12,1158.02,446.69,1093.91,1.38
69,16,11,2252.55,778.97,2135.54,1.38
103,6,10,922.7,244.43,896.23,1.26
31,35,12,1532.21,505.5,1467.46,1.33
130,129,10,1491.36,424.91,1433.77,1.32
131,119,10,1799.37,550.46,1714.2,1.37
132,109,10,2217.83,823.16,2082.28,1.42
78,50,10,2056.41,523.21,1998.74,1.26
57,71,11,526.87,333.49,455.22,1.68
70,1,11,2069.3,652.68,1976.59,1.35
55,91,11,1432.4,513.78,1355.97,1.38
56,81,11,1887.95,789.2,1749.87,1.48
59,51,11,2282.78,910.99,2120.67,1.46
135,48,12,930.6,427.54,856.17,1.48
132,78,12,943.71,285.96,904.75,1.34
130,98,12,1462.07,586.16,1373.33,1.4
1,42,11,696.02,319.3,639.39,1.51
131,88,12,1605.69,598.87,1510.63,1.41
58,61,11,2160.96,667.13,2062.48,1.36
4,12,11,1169.72,429.26,1102.78,1.4
136,38,12,1920.71,738.4,1800.76,1.42
2,32,11,1478.21,558.45,1382.56,1.44
134,58,12,1525.0,518.04,1451.83,1.36
3,22,11,1518.36,637.74,1433.18,1.38
133,68,12,1470.77,527.47,1400.27,1.35
137,28,12,1678.05,1082.95,1507.62,1.51
93,139,10,839.82,392.79,767.31,1.51
96,109,10,1443.47,557.54,1350.04,1.43
9,90,11,1912.22,798.98,1772.06,1.46
95,119,10,1700.36,541.32,1623.66,1.35
138,18,12,1629.18,635.63,1545.85,1.35
94,129,10,995.87,280.7,960.34,1.31
4,13,12,714.36,289.27,672.72,1.39
2,33,12,1569.38,510.11,1495.94,1.35
8,7,11,402.39,179.65,370.88,1.51
54,5,11,666.2,268.33,613.44,1.52
39,95,11,1938.79,589.0,1860.05,1.33
25,8,10,387.65,221.04,334.08,1.79
39,91,12,1600.45,428.91,1549.53,1.28
54,1,12,1985.22,680.01,1873.95,1.4
28,138,11,1219.9,640.35,1118.59,1.47
29,128,11,1369.53,405.9,1316.67,1.32
119,48,10,756.12,424.89,676.06,1.57
115,88,10,650.43,310.36,592.38,1.53
120,66,12,628.26,246.93,588.89,1.42
124,26,12,1456.23,526.79,1368.43,1.42
121,56,12,687.58,301.99,641.44,1.42
53,128,12,1032.19,330.25,982.53,1.37
54,118,12,698.35,258.69,657.62,1.41
122,46,12,1052.5,519.27,960.62,1.5
55,108,12,1451.83,542.69,1369.63,1.39
125,16,12,1007.87,361.2,965.34,1.31
117,68,10,2010.48,606.29,1930.57,1.32
52,138,12,2201.11,836.29,2079.2,1.38
123,36,12,1267.48,553.96,1182.06,1.42
116,78,10,2457.19,700.63,2361.44,1.33
118,58,10,2603.24,888.95,2462.78,1.39
114,98,10,1717.04,350.92,1687.51,1.2
21,3,12,933.59,213.32,910.95,1.25
106,7,10,1538.21,604.72,1456.3,1.36
12,56,12,1632.82,682.15,1520.93,1.44
14,36,12,934.47,340.77,883.54,1.39
5,126,12,906.94,465.78,826.5,1.49
12,5,11,699.9,277.41,655.16,1.44
11,66,12,965.9,514.3,874.69,1.51
4,136,12,535.72,246.16,498.36,1.42
130,107,10,953.9,466.68,854.22,1.6
16,16,12,304.08,397.69,190.88,2.73
13,46,12,734.54,356.73,674.48,1.49
15,26,12,1968.09,532.54,1898.46,1.31
31,65,11,1387.35,604.36,1283.71,1.46
32,55,11,873.76,327.69,819.12,1.43
34,35,11,579.35,224.05,541.8,1.44
7,106,12,1735.4,561.0,1662.25,1.33
30,75,11,808.94,376.76,744.1,1.48
28,100,12,1505.76,594.08,1425.62,1.37
24,140,12,1147.24,515.64,1056.16,1.48
25,130,12,1289.26,586.43,1188.83,1.47
33,45,11,957.66,352.99,900.71,1.42
26,120,12,331.81,174.51,295.15,1.65
36,15,11,2018.24,543.49,1949.7,1.3
35,25,11,2333.03,745.2,2225.35,1.35
50,107,12,1883.6,779.4,1756.01,1.43
117,71,10,1462.37,534.52,1377.99,1.4
65,19,12,994.92,532.34,892.15,1.56
61,59,12,1188.23,371.62,1143.53,1.3
118,61,10,1540.68,531.38,1460.92,1.38
63,39,12,1761.09,506.1,1692.45,1.32
13,57,11,1256.34,699.47,1126.23,1.56
60,69,12,1085.14,302.5,1047.33,1.3
121,6,12,1302.35,443.45,1253.02,1.29
106,96,12,1380.25,436.28,1322.14,1.33
115,91,10,1364.14,486.52,1290.24,1.38
109,66,12,1309.28,572.48,1208.49,1.47
12,67,11,1762.16,623.89,1673.59,1.36
108,76,12,821.07,256.8,789.59,1.31
119,51,10,2040.51,835.08,1905.34,1.43
62,49,12,1789.01,766.95,1664.02,1.44
107,86,12,2047.37,630.71,1934.7,1.47
97,5,12,1510.28,623.53,1406.88,1.44
64,29,12,1866.62,476.65,1812.53,1.27
115,89,12,1081.91,426.12,1018.6,1.39
119,49,12,1475.49,602.67,1376.15,1.43
116,79,12,1416.98,316.21,1382.26,1.25
5,137,11,1454.56,623.33,1347.82,1.46
130,1,10,1389.68,531.18,1297.25,1.45
118,59,12,270.28,186.79,231.61,1.7
117,69,12,2186.76,785.69,2083.72,1.34
16,27,11,1921.46,682.74,1822.53,1.37
116,81,10,1873.4,597.93,1792.43,1.33
11,77,11,1692.09,800.26,1557.27,1.47
129,74,11,1768.09,728.24,1648.08,1.44
127,94,11,349.8,244.93,281.25,1.95
128,84,11,2096.06,780.32,1960.54,1.44
98,141,11,2250.24,705.34,2145.54,1.36
81,51,10,1462.06,660.94,1349.07,1.47
7,117,11,1361.74,386.4,1316.37,1.29
85,11,10,1375.74,486.18,1301.77,1.38
82,41,10,629.28,297.75,566.16,1.6
39,55,12,451.6,261.19,389.89,1.73
35,95,12,576.49,221.71,541.71,1.41
93,27,11,1352.07,535.04,1266.65,1.43
50,5,12,1473.38,416.14,1423.42,1.29
90,57,11,715.79,510.63,589.76,1.87
38,65,12,654.57,249.6,616.97,1.39
121,52,10,825.23,338.2,769.67,1.44
37,75,12,1642.37,522.74,1568.01,1.35
122,42,10,1510.34,704.47,1381.03,1.5
94,17,11,1257.73,422.12,1193.67,1.38
36,85,12,2104.76,551.53,2038.5,1.28
91,47,11,1148.51,380.21,1098.48,1.33
125,12,10,1282.9,388.78,1231.58,1.32
83,31,10,1536.39,402.77,1487.13,1.29
14,47,11,1588.1,600.76,1496.96,1.39
124,22,10,507.66,247.1,463.87,1.51
123,32,10,2042.53,675.13,1962.76,1.31
17,17,11,125.56,96.43,96.43,2.07
120,62,10,1200.1,355.89,1151.37,1.33
10,87,11,2785.7,647.81,2715.44,1.25
