sourceid,dstid,month,mean_travel_time,standard_deviation_travel_time,geometric_mean_travel_time,geometric_standard_deviation_travel_time
103,99,08,649.79,200.96,625.32,1.31
43,141,09,952.48,380.89,888.04,1.45
46,111,09,1057.02,410.68,992.85,1.41
45,121,09,474.06,287.68,407.74,1.72
101,82,08,1560.69,510.51,1487.48,1.36
94,55,09,790.91,258.75,750.89,1.39
98,15,09,1407.41,363.83,1359.94,1.3
107,59,08,1535.63,506.27,1463.35,1.36
90,95,09,2295.11,1089.06,2124.79,1.45
108,12,08,1453.88,472.22,1389.88,1.34
47,101,09,1359.11,682.2,1242.84,1.49
93,65,09,663.73,347.64,592.5,1.6
106,69,08,1705.23,527.71,1628.68,1.35
105,42,08,558.75,303.88,513.25,1.47
92,75,09,1434.55,537.93,1357.37,1.37
18,104,08,1689.79,618.87,1589.37,1.41
99,118,07,1260.74,365.62,1209.9,1.33
97,138,07,171.48,174.66,120.57,2.52
97,25,09,418.63,271.56,351.58,1.81
44,131,09,805.79,380.05,738.33,1.49
98,128,07,2170.3,682.12,2061.48,1.39
109,39,08,1535.47,549.14,1432.85,1.5
95,45,09,1538.31,449.52,1475.06,1.34
15,134,08,2290.61,452.96,2247.26,1.21
102,72,08,1565.53,485.28,1493.88,1.36
96,35,09,2030.94,565.21,1952.42,1.33
16,124,08,920.2,374.49,857.12,1.44
1,22,08,1337.48,447.35,1274.19,1.35
2,12,08,1107.95,337.15,1065.02,1.32
106,32,08,1166.43,334.54,1123.77,1.31
91,85,09,1202.22,339.35,1158.04,1.31
104,89,08,1925.83,581.39,1841.05,1.35
10,3,07,431.85,151.46,408.94,1.41
100,92,08,1766.8,557.3,1685.21,1.36
89,141,08,1645.43,501.3,1574.05,1.35
17,114,08,1229.36,404.35,1175.4,1.34
108,49,08,2263.87,717.77,2162.42,1.35
31,104,07,2353.87,979.22,2180.85,1.46
30,114,07,2328.94,670.3,2245.11,1.3
8,96,07,1572.67,259.67,1551.04,1.18
9,86,07,1042.82,345.84,993.1,1.36
107,22,08,1229.04,404.68,1170.14,1.36
25,89,07,1987.28,814.06,1854.8,1.43
24,99,07,1032.79,331.99,987.85,1.34
26,79,07,1699.82,415.34,1653.72,1.26
27,69,07,199.35,168.36,131.79,2.91
104,52,08,2378.46,840.54,2227.13,1.44
29,49,07,1185.92,332.32,1139.0,1.36
28,59,07,1441.72,631.27,1333.93,1.46
49,92,09,1217.34,442.94,1145.79,1.41
64,2,09,1877.5,464.97,1825.82,1.26
136,118,08,1543.32,522.09,1469.17,1.36
135,128,08,1636.74,510.64,1565.27,1.34
36,6,08,1469.59,365.19,1425.52,1.28
134,138,08,1198.88,375.91,1155.53,1.29
129,105,08,1266.63,423.56,1207.27,1.35
126,135,08,949.13,419.35,887.21,1.41
127,125,08,1233.64,414.08,1170.75,1.38
128,115,08,1513.57,559.44,1425.37,1.4
128,7,08,1623.07,380.6,1580.82,1.26
125,139,09,1002.92,357.56,946.83,1.4
128,109,09,1365.2,626.88,1258.58,1.47
22,22,07,113.09,96.38,83.53,2.16
127,119,09,1973.33,535.22,1902.82,1.31
21,32,07,1842.71,602.93,1754.3,1.36
126,129,09,1703.4,544.86,1623.69,1.36
20,42,07,1832.61,583.68,1751.24,1.34
79,141,07,1311.85,477.56,1234.64,1.42
23,12,07,768.27,291.03,723.11,1.4
45,8,09,1657.84,578.3,1578.57,1.35
55,107,08,717.02,260.6,680.09,1.37
54,117,08,1713.79,542.21,1634.66,1.36
53,127,08,2372.65,570.66,2300.62,1.29
