sourceid,dstid,month,mean_travel_time,standard_deviation_travel_time,geometric_mean_travel_time,geometric_standard_deviation_travel_time
30,125,12,1372.78,447.11,1312.01,1.34
67,13,12,1022.47,306.32,983.6,1.31
116,1,11,1134.46,398.65,1070.48,1.41
32,105,12,1873.58,635.5,1798.07,1.31
45,29,12,1559.35,489.64,1496.98,1.32
65,33,12,1228.21,412.6,1167.7,1.37
30,84,11,1994.72,687.6,1889.31,1.38
127,52,12,267.09,157.22,220.97,2.02
126,62,12,1577.56,592.98,1484.66,1.4
64,43,12,1582.5,370.81,1537.92,1.28
125,72,12,770.41,307.17,721.91,1.42
123,92,12,1393.07,509.51,1323.37,1.35
50,13,11,2080.91,619.27,1991.59,1.34
41,69,12,1417.32,437.9,1360.22,1.32
60,83,12,2246.31,643.51,2157.64,1.33
128,42,12,1844.94,648.38,1752.75,1.36
129,32,12,555.33,182.43,529.67,1.36
124,82,12,1645.99,496.63,1577.8,1.33
43,49,12,1556.59,496.42,1481.84,1.37
21,15,11,278.46,164.52,229.31,2.04
20,25,11,1942.84,684.88,1846.12,1.36
37,14,11,1793.76,616.38,1701.81,1.37
140,71,10,587.3,284.13,535.08,1.52
141,61,10,1808.46,585.75,1729.83,1.34
28,80,11,702.2,254.77,663.17,1.41
27,90,11,1222.68,498.63,1142.73,1.43
29,70,11,579.92,241.71,533.74,1.52
141,55,10,1179.33,411.81,1117.13,1.38
140,65,10,1779.56,513.82,1721.38,1.28
41,20,10,652.42,261.64,606.05,1.47
40,30,10,2146.15,595.05,2070.86,1.3
42,10,10,1463.81,567.49,1390.87,1.34
88,16,12,1115.76,427.25,1053.53,1.38
85,46,12,635.31,256.17,596.18,1.41
111,110,12,490.11,218.02,451.69,1.49
112,100,12,1476.59,527.31,1395.61,1.39
87,26,12,435.27,208.87,392.98,1.57
110,120,12,1878.52,588.5,1793.28,1.35
86,36,12,1480.62,491.03,1413.36,1.34
18,76,10,1566.42,446.82,1509.14,1.31
17,86,10,1402.27,393.52,1351.61,1.31
31,6,10,2136.04,954.85,1982.91,1.43
82,76,12,815.36,330.76,759.83,1.45
19,66,10,2101.64,671.26,1996.32,1.38
16,70,12,1218.43,421.5,1159.94,1.35
14,90,12,471.93,247.65,429.71,1.5
16,96,10,1819.75,509.79,1753.63,1.31
67,5,11,1937.78,515.7,1871.42,1.3
18,50,12,1800.09,392.74,1760.34,1.23
17,60,12,1581.91,474.51,1523.81,1.3
83,66,12,561.41,234.95,522.05,1.46
28,24,10,720.6,390.42,658.06,1.47
30,61,10,1758.92,549.83,1683.47,1.34
33,31,10,1391.4,455.18,1330.37,1.34
84,56,12,794.76,300.86,756.59,1.35
26,44,10,1122.7,440.23,1052.02,1.43
90,100,10,1334.35,511.76,1249.94,1.43
24,64,10,1560.37,571.29,1467.16,1.42
19,40,12,1392.05,451.95,1330.53,1.34
35,11,10,1268.71,413.91,1206.71,1.37
41,109,11,2164.98,745.15,2054.05,1.37
40,119,11,1572.06,500.71,1498.59,1.36
32,41,10,323.93,174.13,278.34,1.82
81,86,12,1145.48,461.36,1066.98,1.45
29,14,10,1037.68,343.3,988.92,1.35
15,80,12,1860.43,621.94,1776.9,1.34
80,96,12,1642.47,461.36,1583.04,1.31
31,51,10,858.96,337.8,808.75,1.39
9,140,12,1761.84,451.75,1705.62,1.29
25,54,10,1404.98,446.65,1336.0,1.38
97,77,11,1304.45,519.4,1218.35,1.44
94,13,12,958.34,331.7,910.03,1.37
92,33,12,1843.71,495.77,1783.42,1.29
99,57,11,1575.09,476.93,1509.71,1.33
113,137,10,1986.15,713.98,1877.64,1.39
114,127,10,1041.68,426.57,980.7,1.39
96,87,11,1118.49,434.8,1044.89,1.44
116,107,10,1301.06,485.2,1221.92,1.42
40,23,11,1569.31,408.45,1519.86,1.29
41,13,11,1396.02,447.75,1334.97,1.34
115,117,10,1250.29,474.63,1184.44,1.37
93,23,12,505.63,195.58,472.97,1.45
95,97,11,2050.27,656.03,1972.26,1.3
90,53,12,1256.78,485.19,1178.3,1.42
27,34,10,1703.96,452.99,1646.36,1.3
77,87,12,1033.06,363.2,978.95,1.39
79,67,12,913.8,284.67,874.76,1.34
19,112,12,694.81,236.7,663.67,1.34
18,122,12,948.06,268.6,916.52,1.29
17,132,12,1818.72,469.67,1763.82,1.28
78,77,12,1081.95,399.5,1029.86,1.34
23,74,10,1899.29,542.76,1832.47,1.3
76,97,12,2274.69,849.99,2161.17,1.35
138,9,11,2084.37,756.23,1961.9,1.41
78,6,11,1917.78,477.43,1866.11,1.26
141,133,10,1322.78,499.57,1246.0,1.4
133,56,11,559.97,189.56,528.06,1.46
132,66,11,1253.31,384.51,1201.05,1.33
34,21,10,2007.38,502.28,1949.84,1.27
130,86,11,1051.56,285.15,1017.38,1.29
132,56,12,965.22,357.06,913.66,1.37
133,46,12,738.52,209.07,712.79,1.3
134,36,12,298.89,188.66,244.81,2.02
131,66,12,1054.21,412.23,987.66,1.42
135,36,11,1318.92,500.8,1239.55,1.41
130,76,12,2024.13,534.12,1958.51,1.29
131,76,11,1025.92,302.59,983.57,1.34
135,26,12,1773.39,456.97,1718.07,1.28
136,16,12,1923.11,660.05,1840.51,1.32
134,46,11,2337.16,871.92,2197.24,1.41
37,62,11,1657.14,445.69,1601.35,1.3
39,42,11,908.55,413.08,838.7,1.47
36,72,11,266.51,189.79,201.16,2.38
137,16,11,985.53,368.55,930.06,1.4
35,82,11,906.72,304.71,860.92,1.38
34,92,11,1375.02,483.81,1302.71,1.38
16,8,11,732.8,292.81,691.4,1.38
9,64,10,1455.12,380.74,1408.42,1.29
6,94,10,1669.4,469.17,1610.38,1.3
93,39,11,1755.93,492.56,1694.84,1.3
90,69,11,1662.13,493.24,1599.9,1.31
96,24,11,1006.32,437.96,928.14,1.48
95,34,11,1106.94,374.12,1048.96,1.39
92,64,11,1485.97,482.37,1418.73,1.35
95,19,11,399.98,205.15,360.89,1.58
89,5,10,1829.23,557.75,1751.15,1.34
93,54,11,1245.91,485.53,1166.96,1.42
120,30,11,713.51,297.08,663.51,1.45
121,20,11,2063.16,648.32,1970.54,1.35
97,14,11,1109.88,481.27,1024.53,1.48
13,66,10,1151.74,605.25,1038.43,1.54
34,39,10,716.51,245.76,675.74,1.42
131,83,10,971.96,288.81,931.11,1.35
132,73,10,1622.11,486.51,1557.37,1.32
31,69,10,1629.62,612.02,1536.65,1.39
134,53,10,1510.53,427.28,1455.64,1.31
11,86,10,1946.39,686.66,1843.56,1.38
30,79,10,1677.17,730.09,1538.28,1.51
136,33,10,1436.67,505.14,1365.34,1.36
9,5,12,661.68,288.41,613.17,1.46
17,26,10,801.17,292.29,755.27,1.4
32,59,10,1171.07,372.28,1123.66,1.32
138,13,10,1691.31,798.72,1563.77,1.45
40,76,12,866.35,285.27,824.84,1.36
12,76,10,1456.38,502.11,1384.19,1.36
36,19,10,1887.87,577.73,1806.86,1.34
130,93,10,1729.86,638.15,1635.02,1.39
13,36,10,1432.72,566.88,1341.19,1.42
12,46,10,1453.42,649.41,1343.24,1.46
14,56,10,1914.75,778.52,1781.95,1.45
11,56,10,441.64,224.94,402.85,1.5
133,63,10,942.13,285.73,903.96,1.33
41,66,12,1061.72,349.3,1012.77,1.35
6,106,10,1204.32,533.28,1115.68,1.45
105,131,12,453.56,228.24,406.87,1.59
107,111,12,396.47,260.54,318.68,2.09
15,46,10,1820.27,604.67,1731.78,1.36
15,16,10,1376.36,391.09,1340.48,1.24
135,43,10,1979.66,662.72,1872.48,1.4
30,120,11,713.28,306.28,662.55,1.45
104,141,12,1742.92,687.57,1635.45,1.41
14,26,10,1266.79,410.84,1208.97,1.36
44,36,12,194.24,131.89,157.85,2.01
9,106,10,1946.53,482.86,1889.05,1.28
33,49,10,2151.29,755.89,2051.36,1.34
137,23,10,2678.24,622.56,2609.22,1.26
10,66,10,1855.46,504.24,1799.15,1.27
106,121,12,427.58,257.27,380.17,1.57
42,56,12,882.84,437.13,816.9,1.44
94,44,11,1134.83,434.09,1068.33,1.4
10,96,10,2110.7,391.99,2069.98,1.23
108,101,12,1696.4,643.39,1600.3,1.39
32,100,11,1009.9,329.42,961.37,1.37
45,26,12,1012.87,323.7,967.35,1.35
122,10,11,1377.55,405.97,1330.44,1.29
92,49,11,1433.25,451.72,1368.13,1.35
4,126,10,1627.81,730.32,1496.02,1.49
31,110,11,670.49,355.42,619.42,1.44
43,46,12,1432.02,571.25,1340.72,1.42
38,52,11,1949.22,583.13,1871.09,1.33
5,116,10,2413.0,781.18,2308.53,1.34
91,59,11,1798.54,676.24,1711.88,1.34
7,126,10,1462.91,461.08,1401.52,1.33
46,16,12,2344.83,642.18,2275.85,1.26
16,36,10,1523.12,638.71,1422.28,1.43
32,77,10,1269.74,389.37,1221.25,1.31
34,57,10,917.82,391.52,855.15,1.43
138,50,12,1009.0,324.59,965.44,1.34
33,67,10,663.11,254.88,620.9,1.43
137,60,12,1287.88,341.25,1248.92,1.27
140,73,11,1072.67,430.43,1001.87,1.44
38,17,10,1572.48,412.16,1525.6,1.27
139,40,12,1832.15,545.92,1758.75,1.33
141,63,11,1354.88,470.24,1287.16,1.37
81,46,10,2102.12,933.37,1935.53,1.48
67,138,10,1721.49,630.12,1634.96,1.35
69,118,10,650.6,243.8,611.6,1.42
82,36,10,1501.84,533.7,1422.13,1.38
68,128,10,2477.56,735.86,2378.33,1.33
83,26,10,981.65,278.66,945.22,1.31
134,90,12,1004.02,430.64,942.71,1.4
80,56,10,598.12,243.08,556.94,1.45
82,79,12,1370.51,509.14,1296.24,1.38
86,39,12,1364.22,374.51,1318.87,1.29
136,70,12,2071.82,715.11,1966.3,1.37
85,49,12,2066.01,709.83,1962.28,1.37
18,16,10,1756.74,543.67,1695.03,1.29
99,9,11,1935.38,598.77,1848.2,1.35
81,89,12,1270.02,488.02,1200.98,1.37
49,141,10,1444.65,601.72,1340.44,1.46
135,80,12,1968.81,577.05,1898.89,1.29
87,29,12,1430.74,497.14,1362.39,1.35
47,7,11,2043.42,665.37,1954.42,1.33
88,19,12,1982.88,827.66,1842.43,1.45
30,97,10,1625.12,567.83,1551.46,1.33
79,123,10,512.35,238.25,469.52,1.5
78,133,10,2486.2,587.48,2413.87,1.28
83,69,12,1973.78,554.38,1902.64,1.31
100,70,12,992.47,500.44,902.14,1.52
102,50,12,697.75,251.93,663.15,1.36
101,60,12,353.48,212.75,292.83,2.02
104,30,12,1789.24,619.44,1692.01,1.39
103,40,12,1977.49,699.34,1884.37,1.34
40,58,12,577.94,325.35,508.39,1.64
44,18,12,757.6,282.6,712.69,1.41
6,136,10,2042.55,713.64,1949.38,1.34
42,38,12,1445.94,553.82,1372.63,1.35
106,10,12,1232.93,386.76,1183.42,1.33
136,26,11,2210.06,708.49,2106.87,1.36
43,28,12,2073.23,789.85,1950.1,1.4
105,20,12,2033.31,657.44,1942.42,1.34
84,59,12,1779.38,536.0,1711.97,1.31
31,87,10,1888.39,599.54,1803.33,1.36
41,48,12,1500.27,502.88,1432.96,1.34
35,47,10,1355.25,501.17,1268.92,1.44
27,21,11,225.79,173.88,166.65,2.41
21,81,11,1351.18,432.99,1289.55,1.35
28,11,11,371.55,230.01,335.53,1.51
22,71,11,1011.65,484.6,917.43,1.54
20,91,11,1749.09,522.14,1679.37,1.32
23,61,11,2144.73,564.93,2080.61,1.27
119,54,12,728.35,263.14,689.86,1.38
116,84,12,1067.03,308.77,1028.3,1.31
115,94,12,925.51,339.07,877.19,1.37
25,41,11,2382.37,939.18,2246.96,1.38
118,64,12,935.32,306.87,891.61,1.36
117,74,12,1038.87,334.04,995.01,1.33
24,51,11,1488.13,689.14,1382.4,1.43
130,4,12,1719.71,766.93,1609.21,1.42
26,31,11,2081.21,646.02,1993.71,1.33
20,1,11,1799.61,589.94,1715.0,1.36
65,9,12,701.85,385.2,624.92,1.59
66,116,12,1369.77,476.59,1303.8,1.35
67,106,12,811.45,307.65,765.92,1.39
65,126,12,780.41,389.35,716.28,1.47
64,136,12,1418.09,472.82,1355.64,1.33
70,122,11,761.85,344.11,698.96,1.5
72,102,11,1858.01,600.49,1765.7,1.38
71,112,11,1272.81,415.72,1216.54,1.34
1,107,11,280.58,207.96,207.42,2.45
96,100,10,555.01,270.76,503.11,1.55
94,120,10,1291.66,311.0,1257.21,1.26
72,115,10,581.86,268.18,531.39,1.53
73,105,10,164.92,267.09,80.08,3.71
92,140,10,1316.62,419.26,1257.91,1.35
71,125,10,351.6,233.74,293.87,1.91
93,130,10,1698.72,521.49,1627.64,1.33
64,104,11,1760.07,686.75,1649.85,1.42
85,80,11,545.43,256.31,493.14,1.56
70,135,10,1200.24,412.17,1142.49,1.36
49,111,10,955.62,475.49,868.81,1.51
46,141,10,1135.89,406.74,1067.39,1.43
47,131,10,557.69,292.65,502.52,1.55
84,90,11,1861.33,857.03,1707.45,1.49
48,121,10,1306.73,613.22,1197.9,1.49
95,110,10,1476.12,369.52,1432.94,1.27
88,50,11,1274.9,443.74,1208.29,1.38
86,82,11,738.51,323.23,681.23,1.48
89,52,11,521.77,206.43,485.7,1.46
1,28,12,856.06,346.75,805.48,1.4
89,40,11,255.54,189.14,208.14,1.88
87,72,11,1704.65,593.03,1620.05,1.36
62,124,11,1467.67,589.3,1371.48,1.43
85,92,11,2363.87,779.08,2252.62,1.35
2,18,12,1624.26,364.9,1585.97,1.24
87,60,11,1751.41,571.59,1671.71,1.35
63,114,11,1170.37,457.36,1101.83,1.4
88,62,11,1829.74,688.35,1718.09,1.42
86,70,11,915.98,488.45,824.08,1.54
61,134,11,1895.86,481.33,1835.87,1.29
118,122,11,206.73,152.96,169.48,1.91
119,112,11,1799.95,680.26,1692.1,1.41
48,119,12,837.45,307.99,790.32,1.4
46,139,12,1358.79,482.3,1290.17,1.37
49,109,12,424.35,333.64,356.97,1.78
68,5,10,2238.34,731.64,2142.99,1.33
47,129,12,1436.47,520.53,1358.52,1.38
30,114,11,2239.65,715.81,2145.46,1.33
107,4,11,2054.07,551.63,1986.39,1.29
31,104,11,1957.85,675.43,1854.82,1.38
125,105,12,670.05,340.17,605.98,1.54
123,125,12,802.98,423.47,733.03,1.49
122,135,12,1226.41,572.64,1150.91,1.39
124,115,12,173.04,138.76,135.73,2.04
57,71,12,449.73,286.72,392.33,1.64
55,91,12,1248.38,353.59,1204.33,1.3
58,61,12,1834.85,600.56,1752.48,1.34
12,2,12,1036.77,301.46,1000.22,1.3
56,81,12,1620.92,680.92,1511.89,1.43
54,17,12,1315.56,405.06,1266.11,1.31
53,27,12,607.44,225.15,572.07,1.41
51,47,12,272.55,185.85,224.79,1.89
65,57,12,1101.57,453.35,1025.82,1.44
66,47,12,1002.87,469.16,923.02,1.48
50,57,12,1143.78,510.61,1058.6,1.46
64,67,12,929.86,367.09,877.99,1.39
70,1,12,1730.58,582.7,1640.35,1.39
62,87,12,868.07,278.86,828.65,1.35
61,97,12,1023.92,304.27,990.7,1.28
52,37,12,1137.3,271.18,1107.72,1.25
69,17,12,1650.35,434.55,1600.56,1.27
59,51,12,1826.83,724.08,1664.56,1.68
12,9,11,1229.3,577.48,1133.46,1.47
67,37,12,1559.7,304.9,1529.82,1.22
68,27,12,2173.96,604.14,2103.35,1.28
88,123,10,1564.04,715.6,1432.37,1.5
89,113,10,1969.19,588.57,1887.25,1.34
75,22,10,570.65,327.27,502.05,1.62
71,62,10,907.68,325.71,857.84,1.39
63,77,12,1949.12,609.65,1862.45,1.35
72,52,10,1783.09,402.47,1741.18,1.24
73,42,10,347.51,197.43,310.59,1.56
87,133,10,1924.58,632.77,1834.11,1.35
70,72,10,1861.54,580.5,1776.79,1.36
76,12,10,1441.31,462.12,1377.25,1.34
108,85,10,909.17,335.41,859.65,1.38
122,5,10,164.41,160.18,125.98,1.92
109,75,10,999.1,416.22,923.43,1.49
130,2,11,1540.17,379.58,1497.78,1.26
115,92,11,408.69,227.81,342.12,1.96
107,95,10,1999.36,529.85,1932.94,1.29
100,38,11,877.6,324.66,829.3,1.38
74,32,10,2427.46,549.63,2368.62,1.25
98,124,11,1002.78,416.64,936.63,1.43
101,28,11,1008.86,581.75,895.36,1.6
97,134,11,1536.03,578.21,1443.71,1.41
139,66,10,1033.82,337.06,989.58,1.34
136,96,10,1804.21,687.79,1687.38,1.43
118,62,11,1183.46,408.67,1125.74,1.36
137,86,10,2002.74,771.53,1873.26,1.43
102,18,11,1456.44,522.07,1378.87,1.38
99,114,11,2125.25,586.39,2054.29,1.29
116,82,11,2530.64,643.25,2452.95,1.28
119,14,10,842.73,439.97,757.44,1.57
117,34,10,2023.6,618.58,1934.02,1.35
113,74,10,1963.05,693.1,1866.74,1.36
119,52,11,1585.09,487.62,1513.54,1.36
116,44,10,1716.96,563.83,1632.72,1.37
19,78,10,1803.02,483.12,1742.53,1.3
1,102,10,1739.89,697.91,1623.87,1.44
10,12,10,2187.15,601.27,2111.24,1.3
17,98,10,1433.77,560.84,1347.78,1.4
111,94,10,538.34,255.54,489.08,1.54
18,88,10,1491.29,550.84,1407.98,1.39
117,72,11,1811.62,649.32,1711.74,1.39
92,128,10,1872.5,571.93,1796.54,1.33
93,118,10,967.14,367.84,907.61,1.42
125,83,10,943.11,333.65,891.97,1.39
124,93,10,1950.89,688.66,1844.47,1.39
128,53,10,1063.77,438.14,988.08,1.46
94,108,10,1359.41,402.49,1306.56,1.32
112,84,10,444.56,230.19,395.21,1.63
127,63,10,527.14,215.59,491.5,1.44
32,8,10,2580.87,738.18,2494.06,1.29
91,138,10,2106.0,788.38,1998.33,1.35
129,43,10,1562.19,462.92,1499.71,1.33
48,7,10,1343.09,463.57,1287.34,1.32
118,24,10,898.29,505.14,800.41,1.57
126,73,10,1246.38,592.58,1133.75,1.53
111,59,12,1329.62,488.41,1262.35,1.36
113,39,12,1105.73,376.23,1050.48,1.37
115,19,12,1564.66,647.21,1475.91,1.38
114,64,10,1626.81,535.59,1543.74,1.38
30,12,11,198.86,163.48,143.27,2.44
21,69,11,417.03,168.12,387.96,1.47
22,59,11,1113.68,477.77,1027.1,1.49
26,19,11,1809.33,626.78,1718.32,1.37
44,90,12,849.78,527.9,756.04,1.56
20,79,11,1460.92,487.21,1390.14,1.36
59,135,12,1170.86,549.69,1094.43,1.41
115,54,10,1171.64,490.24,1085.06,1.47
106,1,12,483.31,289.77,416.7,1.71
48,50,12,850.69,276.86,814.06,1.33
24,39,11,1137.29,445.08,1071.46,1.4
49,40,12,1201.01,494.34,1127.06,1.41
25,29,11,1259.76,350.73,1217.94,1.29
76,41,11,328.41,204.47,258.79,2.19
72,81,11,1316.35,419.58,1261.73,1.33
78,21,11,1543.12,473.11,1479.56,1.33
45,80,12,1200.06,358.98,1152.89,1.32
73,71,11,750.97,432.38,664.85,1.6
71,91,11,1029.61,348.45,982.62,1.34
23,49,11,2016.07,601.04,1939.53,1.31
84,2,12,1914.87,448.77,1866.32,1.25
69,92,12,2075.41,539.46,2013.92,1.27
54,24,11,821.55,389.38,748.73,1.52
79,11,11,893.38,292.97,852.83,1.35
82,125,11,934.36,358.93,875.15,1.43
52,44,11,1624.23,492.28,1557.31,1.33
47,60,12,1875.93,759.68,1777.33,1.35
55,14,11,1167.89,506.89,1081.73,1.46
81,54,11,996.6,392.78,933.37,1.42
85,14,11,1366.52,570.45,1275.23,1.43
67,4,12,1039.49,360.67,989.94,1.36
82,44,11,1313.14,473.12,1239.22,1.4
83,115,11,1168.3,488.79,1086.41,1.45
83,34,11,171.37,131.56,122.63,2.6
53,34,11,1509.21,430.63,1450.5,1.32
77,31,11,1840.12,638.47,1742.38,1.38
46,70,12,1995.26,790.22,1857.61,1.45
42,129,11,942.96,322.96,898.61,1.35
43,119,11,1235.63,366.67,1188.78,1.31
44,109,11,1002.3,659.96,892.57,1.55
84,105,11,529.91,268.61,487.53,1.47
71,119,10,1098.53,410.58,1030.94,1.42
70,129,10,1930.22,550.05,1854.83,1.33
72,109,10,1588.57,566.78,1502.74,1.39
80,64,11,1518.63,425.68,1463.08,1.31
41,139,11,1499.97,453.21,1438.91,1.33
81,135,11,841.94,455.75,760.53,1.54
75,51,11,1976.42,992.99,1813.95,1.47
59,93,12,721.62,398.92,644.82,1.57
22,113,11,1838.46,663.48,1731.45,1.41
71,130,11,821.96,389.59,746.97,1.54
72,120,11,1545.36,487.35,1479.13,1.34
20,133,11,1669.97,549.72,1592.04,1.35
73,110,11,312.56,154.04,283.94,1.57
23,103,11,2262.77,534.68,2208.71,1.24
70,140,11,1737.38,606.4,1646.16,1.38
84,24,11,1506.57,632.79,1402.25,1.44
21,123,11,2237.45,699.44,2140.14,1.34
74,100,11,1493.25,530.82,1412.05,1.39
89,140,10,678.55,264.47,631.61,1.46
99,139,10,1282.27,360.55,1237.43,1.3
74,61,11,1709.69,593.79,1625.64,1.36
81,82,10,1452.17,542.04,1362.21,1.43
83,62,10,221.98,126.76,189.41,1.84
69,96,11,175.64,147.67,119.8,2.79
85,42,10,1478.98,487.87,1406.7,1.37
84,52,10,683.2,239.66,646.52,1.39
86,32,10,1126.12,430.44,1058.76,1.42
32,140,10,1078.76,338.22,1034.0,1.33
33,130,10,1616.09,456.47,1555.87,1.32
34,120,10,970.35,280.74,932.52,1.33
36,100,10,1494.04,480.64,1421.96,1.38
67,64,12,927.76,318.9,885.08,1.35
47,105,12,386.15,208.17,351.43,1.49
44,135,12,1212.91,630.51,1114.89,1.46
119,125,10,582.89,299.05,518.42,1.62
45,125,12,273.57,199.07,227.28,1.78
118,135,10,1535.02,685.93,1426.82,1.43
5,29,10,887.3,329.59,838.61,1.39
2,59,10,827.06,303.59,780.35,1.4
35,110,10,1318.86,347.24,1271.93,1.31
3,49,10,1073.85,309.5,1035.36,1.3
64,94,12,897.07,358.83,843.88,1.41
46,115,12,1561.8,494.81,1497.91,1.32
4,39,10,1861.88,536.87,1791.2,1.32
70,78,10,1736.29,541.95,1659.31,1.35
71,68,10,538.3,257.49,494.66,1.48
103,6,10,897.85,233.14,872.67,1.26
72,58,10,1065.69,369.3,1011.93,1.37
87,22,10,1715.14,679.3,1607.64,1.42
73,48,10,1221.31,522.32,1144.83,1.4
130,129,10,1411.13,413.12,1356.56,1.32
131,119,10,1715.69,523.65,1637.23,1.36
58,92,11,1327.49,646.84,1231.61,1.44
132,109,10,2082.83,709.99,1979.31,1.37
108,52,10,1044.01,329.37,999.39,1.34
106,72,10,702.09,319.67,649.73,1.46
88,12,10,1241.38,540.84,1149.93,1.46
109,42,10,1089.47,563.1,979.56,1.56
76,18,10,1585.61,441.21,1527.5,1.31
107,62,10,1254.61,387.72,1199.98,1.34
118,107,11,1842.93,549.52,1769.32,1.32
45,126,11,830.88,449.74,746.89,1.55
18,114,11,1476.04,473.55,1412.78,1.33
105,82,10,1990.45,727.33,1888.74,1.38
69,44,12,1546.88,495.98,1477.43,1.35
115,137,11,1018.04,374.04,958.74,1.41
104,92,10,1276.05,433.07,1216.32,1.35
44,136,11,1075.76,463.62,1009.82,1.4
75,28,10,1251.39,626.26,1134.84,1.52
1,69,10,2399.63,748.94,2288.38,1.36
116,127,11,1398.73,380.96,1354.12,1.28
68,54,12,2069.89,549.22,2007.98,1.27
82,72,10,1584.95,571.4,1501.85,1.37
74,38,10,1359.41,423.55,1304.12,1.32
82,69,10,996.42,354.39,943.26,1.38
80,89,10,412.72,162.13,387.95,1.41
117,117,11,212.4,158.09,164.94,2.12
87,19,10,1261.84,527.21,1171.14,1.46
66,74,12,1070.69,397.58,1011.88,1.38
85,39,10,1694.95,429.1,1644.55,1.28
59,82,11,672.62,287.13,626.11,1.45
17,124,11,809.88,406.04,731.91,1.55
80,92,10,2160.65,623.9,2085.45,1.3
86,29,10,1128.58,377.15,1074.19,1.37
11,110,10,231.46,190.55,163.44,2.6
102,118,10,1343.46,515.08,1261.75,1.41
100,138,10,1435.0,596.35,1343.94,1.41
12,100,10,167.21,125.16,126.0,2.42
101,128,10,1250.59,487.95,1172.08,1.42
65,84,12,1950.24,623.95,1860.12,1.35
10,120,10,2264.6,695.92,2168.85,1.33
