-113.244546,53.380402,Esso,"51073 Highway 21 T8B 1K5 Sherwood Park ab - myLPG.eu"
-112.67162294051,53.365632792611,"Tofield Tempo & Grill","5024 46 Ave T0B 4J0 Tofield ab - myLPG.eu"
-113.732214,53.364563,Esso,"17 Superior st T9G 1Y9 Devon ab - myLPG.eu"
-113.416217,53.35523,Husky,"5204 50th st T4X 1E5 Beaumont ab - myLPG.eu"
-110.858006,53.354246,"Vermilion Gas Bar","5136 50th Ave T9X 1Y9 Vermilion ab - myLPG.eu"
-110.851108,53.350562,"Ufa Vermillion","4908 47 Ave T9X 1J6 Vermillion ab - myLPG.eu"
-104.025933,53.347639,"Nipawin Gas Bar","1517 Highway 35 s S0E 1E0 Nipawin sk - myLPG.eu"
-113.54240612513,53.338443330257,"Flying j","302 20th Ave T9E 7T8 Nisku ab - myLPG.eu"
-113.5425456,53.3384113,"Flying j","302 20th Ave T9E 7T8 Nisku ab - myLPG.eu"
-111.180327,53.334247,"Ufa Manville Petroleum","5007 47 Ave T0B 2W0 Mannville ab - myLPG.eu"
-113.544115,53.301193,Esso,"7902 Sparrow dr T9E 7G2 Leduc ab - myLPG.eu"
-110.006399,53.295396,Husky,"5906 50th Ave T9V 0X6 Lloydminster ab - myLPG.eu"
-109.979783,53.277848,"Ironwells Co-op Gas Bar","4031 44 st S9V 2H1 Lloydminster sk - myLPG.eu"
-110.027624,53.277706,Husky,"5721 44th st T9V 0B3 Lloydminster ab - myLPG.eu"
-113.551815,53.268675,"Leduc Gas Bar - City Center","5403 50th st T9E 6Z7 Leduc ab - myLPG.eu"
-113.800104,53.264814,"Calmar Gas Bar","4613 50th Ave T0C 0V0 Calmar ab - myLPG.eu"
-113.806594,53.26463,"Fas Gas Calmar Service","5001 50th Ave T0C 0V0 Calmar ab - myLPG.eu"
-113.55933,53.264381,Husky,"5213 50th Ave T9E 6T2 Leduc AB - myLPG.eu"
-110.006137,53.25408,"18th Street Crossing Co-op","5002 18 st T9V 1V4 Lloydminster ab - myLPG.eu"
-112.237449,53.228766,Esso,"4928 46th Ave T0B 2C0 Holden ab - myLPG.eu"
