sourceid,dstid,month,mean_travel_time,standard_deviation_travel_time,geometric_mean_travel_time,geometric_standard_deviation_travel_time
108,19,12,166.42,94.07,151.68,1.48
104,59,12,1132.52,456.81,1073.63,1.37
31,26,12,1770.79,411.42,1730.07,1.23
106,39,12,425.26,184.37,389.76,1.54
103,69,12,1340.63,257.17,1317.54,1.2
100,99,12,1041.68,389.61,1002.78,1.29
120,126,12,1172.34,306.74,1134.93,1.29
122,106,12,1274.6,750.53,1171.85,1.45
101,89,12,1467.55,560.19,1383.79,1.39
121,116,12,629.27,222.63,600.54,1.34
68,78,10,1640.02,409.7,1595.73,1.26
66,98,10,1544.67,467.35,1479.19,1.34
102,79,12,1905.29,546.36,1842.3,1.28
67,88,10,1524.44,504.08,1452.69,1.35
81,8,10,1093.84,166.71,1081.66,1.16
105,49,12,1681.06,1327.44,1430.93,1.65
69,68,10,2038.63,495.29,1983.88,1.26
61,8,11,631.59,216.89,604.38,1.33
49,68,11,1065.88,365.23,1016.16,1.34
48,78,11,1141.18,375.0,1094.54,1.32
7,81,10,1115.19,297.47,1081.45,1.27
8,71,10,1538.32,340.81,1505.73,1.22
94,12,11,1764.67,431.9,1715.04,1.27
91,42,11,789.11,230.63,762.03,1.29
47,88,11,1428.88,453.47,1361.77,1.36
93,22,11,1375.85,510.12,1302.4,1.37
103,101,11,676.14,294.18,634.29,1.41
49,36,11,791.13,280.08,750.48,1.37
47,56,11,845.63,293.63,808.37,1.33
92,32,11,2147.32,590.43,2081.76,1.27
44,86,11,1564.79,457.71,1500.98,1.33
100,131,11,1737.15,349.81,1704.07,1.21
45,76,11,1189.08,344.33,1144.47,1.31
90,52,11,1801.16,479.99,1743.93,1.28
25,138,10,137.88,102.51,116.01,1.77
27,118,10,612.41,269.12,565.3,1.49
101,121,11,981.34,430.0,909.05,1.46
26,128,10,782.34,297.65,741.91,1.36
28,108,10,776.18,334.02,734.29,1.38
78,125,10,624.28,236.94,587.18,1.41
136,86,10,1613.48,681.74,1503.45,1.43
139,56,10,1233.36,531.16,1152.95,1.41
77,135,10,1029.01,375.89,975.44,1.37
135,96,10,1457.18,371.69,1414.7,1.27
79,115,10,1407.68,419.02,1367.9,1.25
138,66,10,1307.6,500.51,1234.95,1.38
102,111,11,928.16,342.13,879.21,1.39
46,66,11,1680.18,477.86,1617.49,1.31
107,29,12,1849.06,291.16,1827.94,1.16
48,46,11,1311.77,449.16,1244.63,1.37
102,38,12,1153.08,347.62,1108.16,1.32
101,48,12,576.91,229.51,539.32,1.44
103,28,12,1599.31,527.33,1526.95,1.34
43,96,11,307.85,141.14,279.4,1.57
100,58,12,1791.94,411.07,1750.71,1.24
104,18,12,1503.93,509.03,1432.27,1.35
60,22,10,1029.63,289.74,994.03,1.3
61,12,10,1452.08,343.12,1414.91,1.25
49,72,10,1223.91,431.85,1159.31,1.38
54,18,10,1067.71,283.13,1036.78,1.26
52,38,10,1951.24,444.23,1900.7,1.26
47,92,10,1078.65,378.22,1029.06,1.34
53,28,10,1780.79,589.48,1690.91,1.38
62,2,10,1815.77,498.91,1752.14,1.3
51,48,10,1752.97,545.67,1679.11,1.33
26,2,10,1384.64,378.29,1340.99,1.28
48,82,10,886.62,327.2,837.3,1.39
141,134,10,1916.75,489.5,1856.84,1.29
28,7,12,1577.83,484.96,1522.94,1.28
134,117,11,1115.2,286.12,1083.15,1.27
135,107,11,1251.64,515.05,1178.61,1.38
132,137,11,1971.08,492.53,1914.17,1.27
134,115,12,240.57,172.7,181.03,2.42
16,68,10,1491.25,497.62,1429.71,1.31
18,48,10,839.16,249.47,810.87,1.28
135,105,12,1206.81,386.91,1159.91,1.31
133,127,11,1259.77,262.95,1234.79,1.22
132,135,12,2071.83,572.85,2013.26,1.25
14,88,10,433.42,188.85,404.72,1.42
4,56,11,394.97,168.04,370.19,1.4
2,76,11,1236.34,417.42,1177.41,1.35
133,125,12,1482.06,368.26,1440.69,1.26
1,86,11,1832.17,352.54,1798.49,1.21
44,92,10,377.72,177.86,346.83,1.5
48,52,10,1822.62,580.98,1741.18,1.35
28,107,11,656.33,253.58,618.31,1.39
49,42,10,828.89,466.71,741.48,1.55
131,34,10,1082.87,301.23,1046.2,1.29
130,44,10,405.94,222.98,360.07,1.61
132,24,10,1604.8,500.22,1533.98,1.35
15,78,10,1839.81,382.01,1803.57,1.22
45,82,10,1042.31,293.17,1004.57,1.32
119,2,10,1233.39,382.3,1184.7,1.32
25,137,11,933.74,270.33,901.17,1.29
133,14,10,1854.21,392.32,1813.77,1.23
5,46,11,923.54,401.98,855.07,1.46
26,127,11,1327.5,424.31,1269.35,1.34
141,120,12,1138.39,288.5,1104.4,1.28
47,62,10,1275.39,368.58,1227.97,1.31
27,117,11,1550.62,329.63,1517.56,1.23
19,38,10,1571.93,556.94,1491.91,1.37
140,130,12,984.73,317.66,940.02,1.35
46,72,10,1942.62,648.69,1860.53,1.32
16,75,12,1131.38,423.23,1066.3,1.4
3,66,11,1849.29,468.38,1801.67,1.24
29,33,10,1973.5,452.78,1924.14,1.25
27,53,10,544.62,185.68,517.26,1.37
23,93,10,438.33,191.84,406.49,1.47
101,15,10,729.26,218.7,700.7,1.33
100,25,10,1249.74,400.84,1196.89,1.33
24,136,11,1373.28,456.27,1307.53,1.36
42,15,12,1664.6,427.68,1617.88,1.26
24,83,10,1315.86,511.66,1241.09,1.39
25,126,11,697.04,335.6,632.26,1.54
40,35,12,618.46,188.89,592.08,1.34
25,73,10,1351.04,568.07,1255.02,1.45
19,106,10,1523.07,574.25,1435.07,1.4
18,116,10,1843.33,422.15,1794.57,1.26
100,16,11,1485.75,404.63,1439.11,1.28
17,126,10,753.73,254.75,717.6,1.36
28,43,10,1681.21,505.08,1614.44,1.32
17,58,10,1150.9,381.21,1092.55,1.38
16,136,10,2169.45,845.85,2041.24,1.4
19,45,12,1275.91,532.59,1209.98,1.36
32,69,11,1322.42,329.15,1285.81,1.26
37,19,11,257.48,118.34,223.62,1.88
26,63,10,1819.93,510.72,1754.62,1.31
31,79,11,577.32,289.27,544.64,1.36
106,123,12,602.9,276.43,560.61,1.43
27,106,11,1609.26,545.24,1531.84,1.36
9,138,10,1784.87,442.34,1730.21,1.29
109,116,12,2046.69,679.45,1952.85,1.34
34,49,11,1370.28,414.9,1312.51,1.34
107,113,12,1785.92,448.09,1733.29,1.27
26,116,11,1952.13,384.52,1917.02,1.21
105,133,12,877.27,244.08,850.12,1.27
62,113,12,1117.01,340.38,1068.92,1.34
41,25,12,2012.36,544.15,1951.1,1.27
108,126,12,1539.89,512.73,1474.14,1.32
33,59,11,1192.75,350.25,1150.24,1.3
72,125,11,698.65,219.5,667.46,1.35
73,115,11,636.65,231.83,605.1,1.35
107,136,12,1228.94,372.15,1189.67,1.27
74,105,11,1196.25,378.61,1143.07,1.35
15,39,11,2089.55,411.39,2049.62,1.22
8,109,11,829.5,274.78,795.02,1.32
71,135,11,1262.4,590.18,1175.08,1.42
14,49,11,545.66,259.52,496.45,1.53
25,139,11,1239.82,402.24,1178.8,1.37
26,129,11,420.02,197.55,377.69,1.59
27,119,11,853.1,270.8,817.35,1.33
17,65,12,1209.03,305.13,1177.47,1.25
16,29,11,1585.8,341.54,1551.81,1.23
125,128,12,1230.46,371.76,1181.07,1.32
127,108,12,1033.69,219.65,1012.9,1.22
124,138,12,859.26,509.41,780.48,1.47
11,79,11,763.96,317.51,722.25,1.37
8,16,11,632.78,201.63,608.77,1.3
126,118,12,1004.43,391.37,939.63,1.43
61,123,12,1920.02,409.89,1880.46,1.22
35,39,11,1196.14,318.28,1162.17,1.26
28,109,11,882.48,328.89,842.1,1.33
5,139,11,355.49,196.12,315.6,1.62
18,55,12,509.64,190.41,479.13,1.42
108,26,10,1982.54,607.23,1903.74,1.32
109,16,10,466.28,200.28,437.44,1.39
42,103,10,1302.73,348.34,1264.93,1.26
107,36,10,206.76,149.74,165.88,1.98
6,129,11,1887.97,521.48,1829.22,1.27
41,113,10,899.27,318.24,850.48,1.39
101,96,10,1130.32,260.12,1101.05,1.26
7,26,11,1916.32,338.81,1886.8,1.19
40,123,10,665.45,269.62,621.77,1.43
115,102,12,774.84,365.27,718.03,1.46
105,56,10,560.42,228.83,531.55,1.36
48,1,12,1214.23,413.89,1151.93,1.39
17,19,11,1702.16,597.11,1624.06,1.33
15,85,12,1630.95,427.85,1581.42,1.27
104,66,10,1405.06,451.68,1340.82,1.35
13,98,10,1900.14,738.88,1798.53,1.36
113,122,12,573.41,212.13,542.01,1.39
106,46,10,1543.48,556.84,1448.52,1.43
6,36,11,1277.38,520.77,1198.43,1.4
112,132,12,836.52,251.32,802.16,1.33
102,86,10,1346.66,459.17,1280.37,1.36
14,95,12,1275.78,401.18,1222.03,1.33
12,69,11,566.26,217.77,533.47,1.39
114,112,12,1338.23,487.28,1268.29,1.37
30,89,11,1616.08,503.05,1551.95,1.32
7,119,11,1802.35,382.4,1761.94,1.24
89,9,12,1223.91,276.73,1194.53,1.24
54,120,10,920.12,248.98,891.79,1.28
55,110,10,1077.33,422.54,1016.61,1.38
52,140,10,766.95,248.44,728.0,1.4
36,29,11,1893.39,551.61,1824.97,1.3
62,132,11,536.19,181.71,511.53,1.35
63,122,11,1726.69,575.81,1645.26,1.35
65,102,11,1101.03,386.56,1044.13,1.37
53,130,10,535.52,216.91,499.58,1.44
64,112,11,1463.21,402.24,1413.02,1.3
59,139,10,149.11,136.89,107.45,2.23
13,59,11,1425.53,474.54,1363.93,1.33
56,100,10,1568.41,607.48,1473.42,1.41
10,5,11,1726.12,374.58,1688.81,1.23
22,19,11,1903.75,511.05,1844.05,1.28
21,29,11,183.54,110.26,154.43,1.91
20,39,11,1151.7,307.37,1114.85,1.29
64,45,11,477.52,214.21,439.89,1.48
66,25,11,1051.3,363.72,1002.92,1.34
61,75,11,587.16,304.71,530.54,1.54
98,2,12,1682.16,305.07,1658.57,1.18
62,65,11,1293.69,319.46,1257.05,1.27
90,138,12,274.7,151.39,252.93,1.44
93,108,12,597.79,250.57,559.43,1.41
48,87,11,1051.17,352.02,1002.67,1.35
49,77,11,732.01,324.36,671.3,1.51
65,35,11,1530.08,444.9,1468.78,1.33
47,97,11,1412.84,339.78,1377.82,1.24
92,118,12,1692.12,450.19,1638.08,1.29
87,42,10,1429.09,460.81,1364.64,1.35
88,32,10,2038.06,585.05,1960.31,1.32
83,82,10,905.9,254.3,873.3,1.31
78,1,11,1072.4,337.53,1026.96,1.34
91,128,12,1736.79,517.91,1665.13,1.33
85,62,10,577.57,204.92,547.71,1.37
60,85,11,1788.54,422.04,1744.55,1.24
140,103,12,1581.43,410.49,1533.21,1.28
86,52,10,1665.28,570.89,1586.01,1.35
79,37,10,660.47,192.16,636.36,1.31
73,97,10,1283.21,334.66,1253.5,1.22
60,96,10,963.17,253.6,932.11,1.29
39,73,10,1096.5,374.08,1042.81,1.36
37,93,10,1005.47,354.61,950.12,1.39
67,26,10,1098.02,308.27,1060.01,1.3
38,83,10,2299.83,705.53,2195.95,1.36
65,46,10,1052.19,526.44,955.82,1.52
77,57,10,798.51,343.23,740.39,1.47
26,45,10,864.82,246.52,834.8,1.3
22,85,10,2146.6,601.11,2064.74,1.32
78,47,10,1418.94,425.73,1362.82,1.32
82,92,10,1497.22,417.21,1446.29,1.29
61,86,10,1605.45,310.16,1576.85,1.21
12,121,11,1878.94,407.4,1838.01,1.23
75,77,10,106.51,130.68,71.48,2.18
24,65,10,580.87,212.23,552.83,1.35
14,101,11,346.87,165.5,320.36,1.46
62,76,10,571.96,207.47,541.42,1.38
23,7,10,2195.38,361.5,2166.89,1.17
11,131,11,602.18,342.44,528.2,1.67
23,75,10,1356.71,396.55,1306.69,1.31
76,67,10,508.03,207.37,475.48,1.42
13,111,11,543.34,309.53,489.74,1.53
64,56,10,1655.53,529.5,1580.75,1.35
25,55,10,1405.52,526.62,1325.12,1.39
84,72,10,1777.23,487.61,1716.68,1.3
10,141,11,2023.23,475.0,1971.26,1.25
74,87,10,2177.47,585.55,2106.0,1.29
66,36,10,731.7,232.56,703.09,1.31
21,95,10,1766.65,671.71,1655.84,1.42
89,22,10,1544.16,477.24,1477.77,1.34
63,55,11,1404.77,373.39,1359.42,1.29
29,15,10,269.0,174.36,210.08,2.22
52,11,10,1108.84,348.1,1060.95,1.34
50,31,10,2223.86,837.6,2076.62,1.44
28,25,10,941.36,267.17,912.8,1.26
68,16,10,1997.06,456.22,1944.62,1.26
62,94,12,551.45,198.28,520.43,1.4
65,64,12,1075.88,300.05,1039.51,1.29
69,24,12,1014.8,329.88,967.8,1.35
68,34,12,1296.24,399.87,1244.99,1.32
27,35,10,2268.86,547.95,2194.26,1.31
113,53,10,1097.31,320.23,1057.16,1.31
115,33,10,1402.03,410.31,1347.86,1.32
112,63,10,371.09,216.42,321.59,1.68
111,73,10,320.91,214.73,275.65,1.7
117,13,10,1909.88,663.41,1819.91,1.34
64,74,12,1267.72,358.9,1222.02,1.31
63,66,10,1322.06,353.07,1281.1,1.28
110,83,10,1392.53,327.99,1354.26,1.27
63,84,12,332.8,153.24,309.61,1.43
140,91,12,828.45,276.08,788.55,1.36
116,23,10,2337.55,490.87,2286.46,1.23
141,81,12,1088.42,391.59,1036.38,1.35
66,54,12,1442.6,415.51,1395.64,1.28
52,16,11,2060.94,393.35,2023.2,1.21
50,36,11,1501.76,486.78,1430.75,1.36
10,109,10,722.95,218.16,694.91,1.35
51,26,11,1847.75,491.08,1790.67,1.28
13,76,10,1235.98,344.38,1192.86,1.3
14,66,10,1208.61,355.01,1164.48,1.31
8,126,10,1328.66,320.22,1295.53,1.24
67,44,12,1061.03,303.89,1022.81,1.3
11,96,10,1894.14,468.39,1839.84,1.27
45,34,11,406.6,174.97,373.84,1.52
42,64,11,741.78,270.66,701.44,1.38
59,102,10,1063.61,413.59,997.08,1.43
138,49,12,477.57,367.0,402.53,1.74
139,39,12,675.69,224.22,641.45,1.38
66,45,10,209.33,161.38,166.06,1.95
69,15,10,627.33,203.29,599.29,1.34
15,56,10,1920.0,700.9,1820.99,1.36
68,25,10,1614.08,409.56,1566.62,1.27
137,59,12,1371.15,624.83,1291.33,1.39
43,54,11,258.49,167.67,210.36,1.96
62,85,10,607.47,200.22,579.2,1.36
57,122,10,772.7,249.61,739.26,1.33
18,26,10,240.44,138.21,207.96,1.76
67,35,10,258.88,173.45,203.81,2.16
58,112,10,982.17,286.96,948.24,1.29
136,69,12,1357.06,377.14,1311.93,1.29
17,36,10,577.75,173.07,554.35,1.33
4,78,10,1225.92,372.69,1175.79,1.33
8,38,10,1219.6,236.6,1196.89,1.21
56,132,10,1204.94,436.38,1136.82,1.42
7,48,10,1293.24,299.88,1260.97,1.25
63,75,10,1893.13,632.19,1804.14,1.35
6,58,10,1643.05,539.78,1566.58,1.35
12,86,10,421.27,258.49,379.81,1.55
9,28,10,1874.41,696.52,1766.81,1.4
141,118,12,625.71,236.75,583.36,1.47
64,65,10,1116.09,281.87,1085.1,1.26
140,128,12,1685.38,386.97,1643.4,1.25
5,68,10,1797.47,620.96,1708.68,1.36
19,16,10,2406.15,720.01,2310.36,1.32
24,134,11,799.01,289.78,758.76,1.36
27,104,11,1329.12,413.89,1271.28,1.34
140,48,10,1362.41,392.17,1311.77,1.31
141,38,10,1036.49,360.94,984.66,1.37
25,124,11,649.99,344.7,583.61,1.56
40,84,11,460.16,208.24,420.27,1.52
26,114,11,1454.91,382.24,1412.84,1.26
3,88,10,1348.77,296.18,1319.66,1.23
61,95,10,2577.92,719.39,2479.24,1.32
20,119,12,959.82,269.41,926.41,1.3
51,123,12,636.02,215.69,601.43,1.42
53,103,12,1416.27,328.92,1380.82,1.25
2,98,10,1655.68,293.46,1631.17,1.19
52,113,12,1278.32,373.37,1228.86,1.32
21,109,12,1143.88,281.46,1114.1,1.25
65,55,10,1259.49,426.1,1198.36,1.36
47,14,11,1195.58,465.63,1132.56,1.36
135,79,12,2206.0,870.99,2074.58,1.39
46,24,11,1775.89,725.85,1679.21,1.37
9,84,12,1568.75,283.68,1537.77,1.24
44,44,11,183.45,144.97,135.59,2.21
134,89,12,1587.13,466.16,1530.19,1.3
52,86,10,1614.38,445.5,1557.09,1.31
56,46,10,352.7,251.51,257.41,2.6
58,26,10,1392.98,460.42,1337.24,1.31
59,16,10,1153.68,334.13,1110.95,1.33
55,128,12,1209.7,308.75,1174.26,1.27
57,108,12,1281.8,515.88,1217.16,1.35
75,4,10,1194.57,586.99,1079.46,1.56
56,118,12,1418.17,437.89,1359.67,1.33
81,68,12,870.56,281.47,834.93,1.32
54,66,10,1532.15,383.84,1491.2,1.25
54,138,12,1124.83,305.79,1090.35,1.27
86,18,12,1061.55,280.92,1027.27,1.29
80,78,12,1189.29,306.52,1152.26,1.28
55,56,10,1450.43,498.96,1377.39,1.37
34,68,10,1136.91,359.67,1087.71,1.34
33,78,10,466.05,192.33,433.01,1.46
41,74,11,1878.26,436.36,1832.72,1.24
36,48,10,1070.75,349.4,1022.47,1.35
39,18,10,178.97,115.06,147.65,1.98
82,58,12,1576.16,477.88,1516.2,1.31
35,58,10,1112.59,428.44,1037.07,1.45
111,6,12,1402.47,630.84,1324.58,1.35
85,28,12,1038.48,348.04,985.97,1.38
57,36,10,382.6,187.84,349.9,1.5
38,28,10,1643.4,639.42,1535.33,1.43
125,65,12,1023.02,367.76,971.88,1.36
140,85,12,960.82,300.46,924.23,1.31
32,88,10,1912.37,498.23,1855.43,1.27
53,76,10,1861.41,444.44,1806.55,1.28
141,75,12,719.71,286.03,672.07,1.44
37,38,10,2503.82,1131.54,2263.22,1.57
5,3,12,1316.43,318.79,1282.37,1.26
127,45,12,825.17,282.07,786.0,1.35
83,48,12,1732.56,731.49,1634.75,1.37
33,123,10,1379.41,405.66,1326.4,1.32
32,133,10,1570.56,439.28,1518.23,1.29
34,113,10,1253.67,356.49,1207.17,1.31
126,55,12,1073.09,371.97,1014.77,1.39
138,123,11,1417.41,537.59,1344.0,1.36
139,113,11,730.21,333.06,664.57,1.54
99,53,10,1081.82,302.84,1047.75,1.28
95,93,10,543.33,236.69,499.82,1.5
97,73,10,1476.52,596.5,1384.69,1.4
96,83,10,2044.7,672.45,1955.28,1.34
139,72,11,1590.29,469.13,1531.81,1.31
138,82,11,1724.3,525.57,1632.33,1.45
137,92,11,1092.02,284.94,1059.03,1.28
129,25,12,1474.45,434.36,1418.37,1.32
44,105,12,477.19,182.55,454.67,1.33
42,125,12,283.06,157.14,258.03,1.48
109,103,10,239.7,143.06,198.0,1.99
106,133,10,1317.39,370.04,1272.23,1.29
107,123,10,1152.43,425.29,1086.88,1.4
43,115,12,1381.7,476.88,1316.36,1.35
108,113,10,1322.39,607.59,1212.29,1.5
41,135,12,2312.22,615.44,2245.0,1.26
94,105,10,547.13,258.1,501.36,1.49
93,115,10,1884.15,554.88,1814.51,1.31
122,95,12,896.17,340.91,845.39,1.39
92,125,10,706.08,265.33,667.22,1.39
23,22,11,1666.91,442.84,1617.64,1.27
20,52,11,1135.33,351.34,1087.85,1.33
24,12,11,756.96,251.17,725.73,1.32
128,77,12,463.93,185.09,438.18,1.38
126,97,12,797.15,386.95,749.33,1.37
22,32,11,2096.84,418.28,2056.35,1.22
127,87,12,1412.42,379.21,1366.15,1.29
94,125,12,748.29,299.95,706.54,1.38
21,42,11,1962.36,618.78,1880.19,1.33
4,42,10,1316.34,479.93,1248.09,1.38
1,72,10,341.92,149.71,312.75,1.54
5,32,10,1125.35,397.6,1066.65,1.38
95,115,12,1700.58,431.7,1651.49,1.27
4,21,12,1044.34,314.52,1002.84,1.33
7,12,10,1638.84,377.47,1599.42,1.24
5,11,12,1458.36,521.07,1390.52,1.34
93,135,12,1929.02,1183.22,1776.24,1.41
6,22,10,790.43,265.0,755.33,1.33
2,41,12,1258.88,382.9,1209.85,1.31
129,67,12,655.18,204.11,626.95,1.34
2,62,10,1818.65,562.71,1735.84,1.36
16,102,12,403.39,210.46,363.66,1.55
13,132,12,1179.18,306.7,1145.32,1.26
14,122,12,388.06,169.14,364.2,1.39
141,7,12,1440.5,328.62,1406.27,1.24
96,105,12,1919.54,523.99,1856.59,1.29
11,4,10,904.33,431.51,835.08,1.45
131,130,10,1229.46,370.41,1175.43,1.35
130,140,10,1104.2,382.14,1056.32,1.33
139,74,11,978.7,295.92,938.23,1.33
132,120,10,1444.51,381.78,1400.65,1.28
35,93,12,977.5,276.64,943.23,1.3
134,100,10,1459.74,397.57,1411.93,1.29
15,112,12,1847.58,472.38,1791.64,1.28
50,3,12,560.8,185.95,534.86,1.35
133,110,10,1230.14,390.35,1178.41,1.33
90,14,11,639.99,278.21,588.73,1.5
128,35,12,1446.14,374.29,1402.66,1.28
39,53,12,780.49,203.61,755.37,1.29
82,42,11,1275.33,363.39,1229.14,1.31
85,12,11,1332.29,414.42,1276.04,1.33
80,62,11,754.57,255.48,716.39,1.38
37,73,12,990.55,250.44,962.64,1.26
83,32,11,976.14,270.24,941.47,1.31
81,52,11,1579.79,427.9,1527.48,1.29
49,97,12,639.37,406.65,584.73,1.46
22,2,11,1628.88,420.11,1577.69,1.29
20,13,12,1364.93,371.16,1318.94,1.3
36,83,12,1254.58,346.19,1210.48,1.3
1,51,12,955.39,264.24,918.79,1.34
84,22,11,1490.09,428.84,1443.04,1.27
120,93,10,1508.96,408.83,1456.79,1.3
126,33,10,1758.68,461.83,1700.71,1.29
128,13,10,1510.47,690.86,1391.4,1.47
42,19,10,1176.35,608.64,1073.56,1.49
40,39,10,988.06,299.78,949.37,1.32
125,43,10,1434.86,414.63,1378.87,1.32
41,29,10,2013.29,450.34,1963.52,1.25
109,88,11,794.99,364.83,723.01,1.54
121,83,10,867.19,311.92,824.79,1.36
77,134,11,1105.91,379.44,1054.71,1.35
78,124,11,1215.02,363.0,1170.72,1.3
79,114,11,1211.72,275.97,1181.49,1.25
123,63,10,172.5,120.88,130.29,2.47
124,75,12,840.09,324.56,791.01,1.41
127,23,10,1151.5,315.41,1111.72,1.3
122,73,10,1568.95,689.19,1453.73,1.45
124,53,10,908.48,285.07,866.79,1.36
123,85,12,1289.8,346.33,1248.08,1.29
33,51,11,1723.68,421.85,1675.67,1.27
37,11,11,901.34,460.87,856.25,1.33
79,113,11,1539.94,491.9,1469.87,1.35
34,41,11,628.96,204.28,601.66,1.34
43,13,12,1759.28,530.75,1693.98,1.3
78,123,11,1421.43,395.6,1371.98,1.3
30,81,11,1102.54,374.73,1048.83,1.36
42,23,12,1241.86,319.05,1206.06,1.27
32,61,11,2095.59,450.59,2051.59,1.22
141,134,12,1817.36,478.58,1756.88,1.3
19,40,10,1376.53,433.9,1320.65,1.32
14,90,10,430.95,177.91,404.73,1.4
4,55,12,1230.55,352.9,1184.82,1.31
16,70,10,1139.01,296.2,1103.2,1.29
5,72,12,1631.95,441.77,1583.68,1.27
138,4,10,2120.17,717.93,2004.68,1.4
9,140,10,1765.5,543.42,1701.39,1.3
9,32,12,574.77,189.87,545.01,1.39
7,25,12,530.17,221.04,481.34,1.62
18,50,10,1599.32,303.94,1571.33,1.21
4,82,12,1042.73,316.19,998.45,1.35
3,65,12,1609.71,318.61,1580.97,1.21
31,71,11,914.97,327.63,868.56,1.36
138,117,12,947.8,412.43,885.82,1.43
10,11,10,2046.11,581.84,1977.71,1.29
1,101,10,1216.87,398.6,1161.58,1.35
46,127,11,667.86,231.62,636.63,1.35
48,107,11,1083.99,373.52,1031.82,1.35
17,60,10,1666.59,404.41,1622.07,1.26
45,137,11,1106.44,416.99,1044.39,1.39
8,15,12,663.48,186.67,639.23,1.31
41,33,12,191.52,137.53,149.11,2.26
47,117,11,1958.7,703.73,1847.35,1.4
139,107,12,1354.65,397.0,1306.47,1.3
8,42,12,1752.16,602.11,1687.0,1.29
81,40,10,1143.31,526.24,1053.03,1.47
82,30,10,394.28,265.72,313.15,2.08
83,20,10,1235.0,380.0,1192.21,1.3
6,62,12,1837.1,436.59,1790.78,1.25
2,75,12,732.4,228.09,700.22,1.35
35,31,11,1161.0,268.56,1131.47,1.25
1,20,10,1875.58,453.84,1824.96,1.26
2,10,10,1257.85,223.02,1238.79,1.19
5,45,12,1551.84,753.38,1449.25,1.41
36,21,11,1858.03,475.52,1799.89,1.29
79,133,12,900.69,170.67,883.76,1.22
1,85,12,1743.4,447.41,1690.67,1.28
106,112,10,1287.86,318.09,1250.55,1.27
24,2,10,1197.69,353.16,1155.9,1.29
107,102,10,1249.96,390.3,1194.69,1.35
90,28,10,1052.15,570.27,941.98,1.56
91,18,10,1595.62,350.92,1560.78,1.23
105,122,10,1833.59,667.73,1728.25,1.4
41,4,12,402.07,183.56,367.27,1.54
26,94,12,1071.27,279.56,1037.98,1.28
104,132,10,2535.32,665.27,2448.18,1.31
28,74,12,879.57,256.31,849.37,1.29
29,64,12,1686.07,271.77,1664.22,1.18
123,31,12,328.16,243.71,288.81,1.59
122,41,12,1182.8,380.96,1128.19,1.35
125,11,12,718.37,280.76,677.67,1.39
120,61,12,1585.92,295.78,1559.93,1.2
121,51,12,400.69,219.76,363.81,1.51
124,21,12,1463.58,455.4,1405.76,1.32
97,140,10,1451.81,469.61,1391.17,1.32
99,120,10,1684.08,379.56,1645.49,1.24
21,81,10,1240.62,372.52,1190.02,1.33
27,21,10,208.43,150.55,160.13,2.27
26,31,10,1898.5,503.57,1838.18,1.28
22,71,10,912.0,444.22,824.5,1.55
98,130,10,1347.81,495.55,1282.15,1.35
28,11,10,341.71,193.83,312.0,1.47
20,91,10,1716.31,499.28,1649.83,1.32
128,28,11,1858.21,516.28,1796.39,1.29
100,35,10,1096.21,342.83,1048.56,1.34
102,15,10,1051.48,263.38,1020.44,1.28
122,88,11,784.76,313.06,736.68,1.4
101,25,10,301.83,195.09,265.49,1.59
125,58,11,867.75,451.92,785.8,1.53
54,109,12,1070.48,372.43,1014.97,1.37
52,129,12,644.15,219.91,613.15,1.36
124,68,11,810.19,331.3,764.73,1.37
25,41,10,2178.07,626.95,2098.81,1.31
53,119,12,452.88,174.7,423.06,1.46
121,98,11,1380.06,369.25,1338.72,1.27
51,139,12,1979.05,648.37,1891.91,1.33
24,51,10,1406.19,594.39,1310.04,1.43
129,18,11,717.52,218.55,687.26,1.34
23,61,10,2080.58,387.57,2048.84,1.19
137,141,12,1923.63,858.22,1813.63,1.38
139,121,12,1397.06,419.6,1343.63,1.31
98,6,10,785.9,310.98,745.04,1.36
123,78,11,1519.38,441.36,1463.22,1.31
138,131,12,1554.23,552.54,1476.26,1.36
126,48,11,576.07,310.56,507.21,1.64
18,35,12,1126.27,245.92,1100.44,1.24
8,135,12,742.44,230.67,715.31,1.31
17,45,12,539.72,238.01,502.34,1.44
127,38,11,2131.57,497.74,2072.62,1.27
14,75,12,198.27,146.11,168.69,1.67
13,5,11,1328.24,465.9,1264.37,1.35
15,65,12,1068.4,351.77,1026.35,1.31
3,113,10,2116.88,453.93,2071.49,1.23
12,23,10,823.29,272.42,785.41,1.35
11,33,10,1631.48,512.35,1563.27,1.33
13,85,12,1061.72,278.46,1031.71,1.26
4,103,10,2025.24,497.35,1966.9,1.27
10,43,10,1528.13,271.89,1504.65,1.19
90,26,10,1659.53,524.32,1540.05,1.61
9,125,12,1752.53,451.71,1698.51,1.28
2,123,10,2016.89,850.23,1862.33,1.48
16,55,12,1438.09,455.96,1381.36,1.31
13,13,10,239.83,537.64,105.64,2.93
12,95,12,1301.3,374.8,1252.97,1.31
1,133,10,1716.25,230.16,1700.64,1.15
41,120,11,1278.69,342.91,1237.48,1.29
40,130,11,1013.13,385.52,957.87,1.38
19,25,12,1813.48,483.69,1757.2,1.28
42,110,11,561.34,316.86,513.63,1.47
47,141,12,1752.45,456.09,1700.4,1.27
49,121,12,892.75,322.39,851.36,1.34
48,131,12,1296.92,386.45,1249.76,1.3
