sourceid,dstid,month,mean_travel_time,standard_deviation_travel_time,geometric_mean_travel_time,geometric_standard_deviation_travel_time
123,130,03,888.65,242.52,860.31,1.28
125,110,03,819.84,360.05,764.13,1.42
64,105,01,857.22,251.54,829.15,1.28
61,135,01,1067.1,361.48,1021.35,1.32
63,115,01,1149.94,321.37,1112.46,1.28
62,125,01,864.27,277.01,829.17,1.32
124,120,03,883.66,263.19,852.61,1.3
90,20,03,1609.98,438.4,1555.75,1.29
64,90,03,1090.11,324.1,1051.19,1.29
66,70,03,1114.71,348.5,1062.78,1.36
65,80,03,1056.06,370.47,1002.69,1.36
124,124,03,107.55,87.22,84.72,1.94
126,104,03,345.84,178.68,315.35,1.51
57,33,01,1525.77,409.77,1474.72,1.29
55,53,01,1156.94,318.57,1118.6,1.29
59,108,02,1150.98,548.86,1067.43,1.43
108,89,03,952.07,227.54,928.12,1.25
122,9,03,547.81,193.41,520.71,1.36
57,128,02,1038.53,306.28,999.29,1.31
52,83,01,580.76,242.62,543.35,1.42
123,134,03,1117.51,272.91,1088.67,1.25
58,118,02,1696.69,434.34,1646.03,1.27
58,23,01,1626.22,404.26,1580.92,1.26
56,138,02,1702.25,702.11,1615.53,1.34
129,90,02,1313.06,374.85,1271.11,1.28
51,93,01,1510.35,362.95,1471.4,1.25
125,114,03,706.81,286.79,666.77,1.38
59,13,01,1401.09,497.78,1332.48,1.35
69,100,03,649.06,237.51,611.01,1.41
68,110,03,812.25,238.6,781.3,1.31
67,120,03,1163.1,252.91,1137.71,1.23
119,50,03,1434.73,278.93,1406.32,1.23
115,90,03,427.95,236.34,392.75,1.46
118,60,03,984.5,243.83,959.87,1.24
65,140,03,1541.37,627.47,1476.88,1.29
116,80,03,1703.89,228.62,1688.27,1.15
117,70,03,1190.79,334.42,1152.65,1.28
56,43,01,1369.35,450.24,1319.85,1.29
66,130,03,663.45,220.62,633.74,1.34
53,73,01,1862.97,479.61,1805.92,1.28
59,52,02,1368.16,418.51,1309.98,1.34
55,92,02,988.38,278.57,955.17,1.29
58,62,02,1173.18,378.75,1127.37,1.31
70,2,02,862.81,252.17,833.91,1.28
126,29,03,1010.02,265.39,980.5,1.27
120,89,03,1338.52,195.75,1323.97,1.16
61,98,02,965.08,331.38,931.34,1.28
66,48,02,1256.47,448.08,1187.26,1.39
68,28,02,596.81,219.04,565.36,1.39
124,49,03,615.72,259.83,553.42,1.69
140,85,01,945.02,273.17,910.48,1.31
65,58,02,1684.43,514.34,1618.69,1.32
141,75,01,730.78,295.07,681.45,1.44
63,78,02,1610.35,376.53,1570.04,1.25
125,39,03,258.02,119.68,228.36,1.77
91,37,01,801.98,213.97,775.64,1.29
62,88,02,1452.88,397.22,1405.9,1.28
56,82,02,1589.53,405.85,1541.57,1.28
127,19,03,864.38,290.63,833.71,1.29
93,17,01,1704.31,423.86,1654.7,1.27
64,68,02,927.1,296.26,894.65,1.29
92,27,01,1753.8,414.42,1706.33,1.26
57,72,02,845.11,272.97,803.72,1.37
123,59,03,1910.68,1525.11,1694.1,1.49
69,18,02,1298.76,281.66,1269.94,1.23
90,47,01,1550.52,520.88,1472.23,1.38
121,79,03,773.73,212.88,749.24,1.28
122,69,03,341.56,179.77,311.45,1.51
121,22,03,774.69,323.91,746.26,1.27
120,32,03,1271.05,300.53,1237.61,1.26
122,12,03,249.73,120.21,232.16,1.46
61,17,01,1456.55,235.62,1437.94,1.17
60,27,01,796.58,262.63,761.93,1.34
6,93,03,1720.25,648.37,1644.72,1.31
54,3,03,1233.52,204.13,1217.04,1.18
39,93,03,1515.34,365.0,1474.32,1.26
91,91,01,187.13,112.84,159.26,1.75
96,41,01,1453.32,351.58,1413.65,1.26
98,21,01,1735.5,461.09,1683.6,1.27
92,81,01,996.04,349.47,948.14,1.35
97,31,01,1623.71,463.42,1576.4,1.25
59,53,02,283.51,188.63,220.97,2.15
56,83,02,1319.14,338.75,1278.02,1.29
58,63,02,807.2,228.24,782.3,1.27
33,63,03,984.72,261.85,953.79,1.28
57,73,02,697.97,246.06,665.76,1.34
31,83,03,1271.88,172.03,1259.95,1.15
93,71,01,1592.88,440.28,1544.17,1.27
55,93,02,1007.43,316.05,966.89,1.32
36,33,03,1425.63,385.47,1380.64,1.28
38,13,03,1708.33,284.79,1687.36,1.17
99,11,01,2070.98,410.41,2037.09,1.19
28,19,03,997.6,758.23,904.75,1.45
27,29,03,367.96,158.01,341.0,1.47
70,3,02,1064.35,214.82,1043.76,1.22
25,49,03,380.4,264.65,320.38,1.79
95,51,01,1592.8,462.33,1544.03,1.27
20,99,03,1553.94,308.29,1525.15,1.21
32,73,03,1601.87,351.37,1566.84,1.23
24,59,03,417.13,162.61,397.39,1.34
37,23,03,1333.11,301.33,1302.45,1.24
26,39,03,428.16,182.89,401.18,1.42
23,69,03,1154.77,258.25,1128.77,1.23
30,93,03,648.14,280.61,596.49,1.51
34,53,03,1334.79,344.33,1293.53,1.28
120,40,03,1232.3,283.69,1203.63,1.24
123,10,03,1499.36,212.65,1485.37,1.14
122,20,03,767.65,339.2,722.96,1.38
75,52,01,1815.43,608.44,1719.8,1.39
74,62,01,1533.09,478.16,1473.62,1.31
121,30,03,1585.73,684.04,1518.42,1.3
72,82,01,1541.95,410.1,1492.81,1.29
71,25,01,988.39,407.74,925.69,1.43
73,72,01,975.26,250.32,949.07,1.25
117,22,03,583.7,221.03,547.48,1.42
115,42,03,365.04,237.75,333.05,1.46
111,82,03,1211.63,448.59,1166.23,1.3
76,42,01,1008.36,311.3,966.18,1.33
29,2,02,553.59,185.89,521.84,1.43
51,55,01,1229.66,350.16,1184.37,1.31
50,65,01,1261.09,332.9,1214.53,1.35
54,25,01,1074.89,339.65,1031.81,1.31
118,12,03,90.84,72.94,71.9,2.1
55,15,01,1968.83,471.14,1914.48,1.27
85,15,01,1448.19,382.82,1405.82,1.27
81,55,01,869.46,350.62,817.0,1.4
114,52,03,1062.69,306.16,1025.74,1.29
83,35,01,314.37,160.81,281.89,1.62
88,121,02,967.18,331.9,924.44,1.33
89,111,02,588.91,234.6,552.82,1.41
78,22,01,1516.74,583.6,1441.46,1.35
87,131,02,1656.48,370.34,1616.88,1.24
113,62,03,958.56,282.02,922.7,1.31
86,141,02,428.81,283.06,335.18,2.15
52,45,01,990.76,327.2,947.03,1.34
82,45,01,901.54,295.79,861.53,1.35
79,12,01,1559.66,252.11,1539.33,1.18
108,133,02,180.62,104.61,160.18,1.66
109,123,02,1296.39,465.06,1233.51,1.35
80,65,01,1242.84,404.08,1185.81,1.35
74,13,03,1295.9,248.61,1273.08,1.21
73,23,03,1470.51,393.48,1424.2,1.28
70,53,03,616.46,209.85,584.2,1.39
72,33,03,1382.45,298.08,1353.84,1.22
53,35,01,1616.1,452.11,1555.74,1.32
71,92,01,556.94,241.94,516.06,1.46
77,32,01,1228.52,421.89,1171.36,1.35
65,57,01,1012.56,418.45,947.03,1.42
67,37,01,1452.15,332.27,1419.99,1.23
61,97,01,1006.39,284.84,974.26,1.28
62,87,01,811.89,247.37,778.88,1.33
69,17,01,1762.97,564.04,1687.22,1.33
69,97,01,1489.08,260.23,1467.27,1.19
66,47,01,916.65,331.52,864.76,1.4
64,67,01,899.18,276.15,861.32,1.34
32,26,02,873.0,219.09,847.37,1.28
33,16,02,1913.75,322.45,1888.86,1.17
89,128,01,1592.14,493.55,1501.0,1.49
31,36,02,1309.01,375.03,1263.23,1.3
88,138,01,806.91,305.64,765.59,1.36
30,46,02,1026.14,420.04,960.44,1.42
59,52,01,1360.29,450.87,1295.97,1.35
55,92,01,1010.68,308.91,970.87,1.32
57,72,01,886.05,348.24,832.78,1.4
120,110,03,1343.44,178.84,1332.3,1.14
121,100,03,1322.28,575.22,1272.04,1.27
58,62,01,1163.75,326.95,1122.62,1.3
130,99,02,1526.9,391.02,1485.6,1.25
132,79,02,887.55,237.23,861.28,1.27
137,29,02,1434.47,213.35,1417.85,1.17
4,13,01,617.95,186.28,598.24,1.27
135,49,02,331.16,152.75,306.38,1.45
56,82,01,1578.3,476.11,1525.83,1.3
2,33,01,1452.4,433.63,1396.32,1.32
136,39,02,1360.96,366.07,1320.16,1.27
1,43,01,2389.08,1187.36,2193.67,1.46
8,22,03,1084.75,144.71,1075.04,1.14
2,82,03,1252.64,317.28,1216.03,1.27
4,62,03,685.42,223.33,655.73,1.34
5,52,03,1125.48,348.08,1078.25,1.33
133,69,02,1599.67,334.52,1569.41,1.21
70,2,01,936.79,285.59,899.75,1.32
9,12,03,1008.18,297.05,968.43,1.32
138,19,02,1789.43,364.93,1753.01,1.22
1,92,03,508.71,172.8,482.16,1.39
9,91,01,1370.72,268.43,1345.31,1.21
6,42,03,1059.68,350.77,1026.38,1.25
131,89,02,215.41,123.69,186.08,1.75
4,14,02,1035.85,375.76,984.56,1.35
2,34,02,1877.28,444.22,1829.17,1.25
69,138,03,1401.94,260.87,1380.25,1.19
1,44,02,683.34,264.71,637.62,1.48
3,24,02,1143.48,358.49,1103.11,1.29
134,59,02,1224.54,333.84,1184.1,1.29
54,6,01,1303.65,343.46,1268.31,1.25
39,96,01,1396.89,363.88,1354.08,1.28
57,110,03,894.5,323.22,851.85,1.34
58,100,03,1450.51,296.98,1422.21,1.22
55,130,03,835.74,291.34,791.6,1.38
54,140,03,1597.9,340.54,1564.3,1.23
56,120,03,1647.56,467.03,1588.93,1.3
87,95,03,899.43,277.16,863.16,1.32
88,85,03,1551.67,430.0,1500.04,1.29
89,75,03,1785.92,596.42,1699.79,1.36
54,2,02,474.36,184.74,443.32,1.44
39,92,02,960.61,244.91,931.42,1.28
28,139,01,1108.17,326.98,1071.02,1.28
29,129,01,1814.59,455.26,1758.16,1.29
125,17,02,191.31,97.57,168.99,1.73
121,57,02,509.12,173.36,491.04,1.29
124,27,02,1306.78,436.68,1253.33,1.31
53,129,02,1070.64,289.0,1035.03,1.29
55,109,02,997.55,306.54,961.0,1.3
123,37,02,825.84,208.57,803.41,1.26
52,139,02,1438.14,363.68,1395.94,1.27
97,137,03,1038.79,405.46,984.84,1.35
99,117,03,1594.06,373.65,1557.68,1.23
98,140,02,1573.87,394.45,1527.73,1.27
99,130,02,1505.71,319.05,1475.3,1.22
54,119,02,711.49,210.47,684.21,1.32
122,47,02,1608.02,438.01,1553.54,1.29
120,67,02,1242.8,248.1,1219.1,1.22
70,50,03,535.78,176.17,512.65,1.33
71,40,03,504.33,199.75,477.93,1.36
72,30,03,1863.44,426.89,1818.58,1.24
73,20,03,1796.48,407.78,1752.86,1.25
97,62,03,1584.79,256.08,1564.42,1.17
95,82,03,867.52,286.48,824.22,1.38
57,92,03,610.6,211.81,578.51,1.38
94,92,03,1215.46,285.72,1185.57,1.24
59,72,03,1393.31,327.68,1358.66,1.25
99,42,03,1585.35,271.74,1563.29,1.18
20,29,03,1488.22,271.75,1464.01,1.2
21,19,03,1228.76,348.72,1185.91,1.31
21,4,02,1180.07,388.53,1130.55,1.32
58,82,03,1424.13,396.87,1377.57,1.28
4,137,02,1677.21,464.27,1618.22,1.3
13,47,02,640.55,300.15,598.62,1.4
11,67,02,862.15,344.78,806.48,1.43
12,6,01,1334.7,312.83,1311.45,1.19
14,37,02,1678.29,451.96,1626.13,1.28
16,17,02,1148.66,219.45,1128.89,1.2
80,138,03,1770.42,287.84,1748.74,1.17
21,26,03,1300.71,322.66,1260.61,1.29
83,108,03,1519.17,339.42,1484.78,1.23
22,16,03,977.76,368.54,913.62,1.48
82,118,03,398.25,154.62,375.21,1.4
5,127,02,1453.19,440.44,1391.97,1.34
36,16,01,1394.22,413.94,1345.7,1.29
34,36,01,1027.57,310.91,987.19,1.32
33,46,01,875.9,267.46,840.84,1.32
10,77,02,1439.42,309.93,1410.58,1.22
31,66,01,1126.08,489.25,1048.49,1.43
27,111,02,1573.14,453.65,1516.86,1.3
26,121,02,1216.68,277.85,1189.81,1.23
81,128,03,811.95,266.59,776.14,1.34
25,131,02,1371.26,473.38,1304.68,1.36
6,117,02,947.9,305.65,910.92,1.31
28,101,02,716.3,253.29,686.0,1.31
24,141,02,930.53,315.95,885.71,1.36
7,107,02,1805.5,260.55,1786.31,1.16
30,76,01,1083.29,329.19,1040.68,1.32
20,36,03,1566.64,350.52,1532.06,1.23
35,4,01,749.79,245.1,716.84,1.34
32,56,01,1081.98,277.38,1051.82,1.26
7,118,01,1528.42,325.87,1495.48,1.23
16,28,01,1158.31,377.77,1115.48,1.29
109,67,02,1510.15,397.77,1463.18,1.28
10,88,01,1383.43,600.19,1297.84,1.39
108,77,02,1305.95,467.91,1240.65,1.36
6,128,01,1580.4,645.68,1493.4,1.36
121,7,02,1512.18,346.55,1482.22,1.21
17,18,01,404.72,191.43,366.23,1.57
106,97,02,858.69,246.17,837.63,1.22
35,26,01,944.64,276.86,907.19,1.33
97,6,02,113.61,100.56,94.92,1.72
107,87,02,1527.91,370.71,1485.49,1.27
12,57,02,1105.91,273.84,1076.36,1.26
12,68,01,1829.35,499.39,1771.81,1.28
5,138,01,1027.95,276.15,1001.34,1.24
76,9,03,848.93,368.26,791.58,1.42
15,27,02,683.26,220.74,653.16,1.34
13,58,01,567.78,242.25,533.0,1.39
127,95,01,554.96,195.82,525.72,1.38
128,85,01,875.6,361.76,829.5,1.36
129,75,01,1516.26,417.12,1460.74,1.31
99,132,01,1873.76,386.72,1834.77,1.23
15,38,01,699.96,235.29,663.96,1.39
30,80,02,1215.03,393.46,1160.76,1.34
33,50,02,2048.56,565.79,1993.91,1.24
39,56,02,1519.56,388.49,1476.89,1.26
36,86,02,1578.02,397.91,1530.66,1.28
94,18,01,975.24,238.16,949.39,1.26
38,66,02,1520.09,279.72,1495.9,1.19
35,30,02,1274.29,370.17,1224.9,1.32
93,28,01,1314.45,404.34,1264.6,1.31
30,40,01,1795.42,434.22,1749.92,1.25
25,7,03,522.61,180.58,493.1,1.42
90,58,01,1518.46,427.77,1455.97,1.35
31,30,01,1238.7,342.33,1199.52,1.28
11,78,01,1338.54,334.12,1303.66,1.25
34,40,02,678.47,212.79,648.31,1.35
37,76,02,936.25,200.88,917.6,1.22
90,115,03,558.11,330.08,498.42,1.58
91,105,03,602.21,273.67,565.53,1.38
32,60,02,1819.77,349.41,1788.4,1.2
35,96,02,1634.94,331.97,1600.11,1.23
111,11,03,311.94,168.06,286.58,1.46
92,38,01,1657.23,301.03,1631.41,1.19
14,48,01,132.03,113.53,106.77,1.8
